%  label: Fitness-sharing, 17/03/26 02-06-08
%  population_size: 2048
%  mutation_rate: 0.45
%  max_iterations: 800000
%  selection_method: Tournement
%  t_size: 4
%  brood_size: 2
%  min_start_len: 2
%  max_start_len: 32
%  max_len: 256
%  fit_goal: 0.1
%  cuck_rate: 0.15
%  threads: 4
%  num_demes: 1
%  migration: 0.05
%  use_viscosity: true
%  outregs: [4, 5, 6]
%  inregs: [0, 1, 2, 3]
%  binary_path: /home/oblivia/Projects/roper/data/tomato-RT-N18U-httpd
%  fitness_sharing: true
%  fatal_crash: false

ITERATION,SEASON,AVG-GEN,AVG-FIT,AVG-ABFIT,MIN-FIT,MIN-ABFIT,CRASH,BEST-GEN,BEST-FIT,BEST-ABFIT,BEST-CRASH,AVG-LENGTH,BEST-LENGTH,UNSEEN
4801,37,12.748535,0.2557933,0.43454504,0.17847736,0.31333333,0.004056795,2,0.22461703,0.29333332,0,20.83545,8,0
4802,37,12.75293,0.25585294,0.43454504,0.17847736,0.31333333,0.004056795,2,0.22461703,0.29333332,0,20.834473,8,0
4803,37,12.753906,0.25591177,0.4344425,0.17847736,0.31333333,0.004052685,2,0.22461703,0.29333332,0,20.827637,8,0
4804,37,12.754883,0.2559698,0.43449888,0.17847736,0.31333333,0.004060914,2,0.22461703,0.29333332,0,20.82373,8,0
4805,37,12.758301,0.25592178,0.43453947,0.17847736,0.31333333,0.004060914,2,0.22461703,0.29333332,0,20.82373,8,0
4806,37,12.759766,0.25599292,0.43458554,0.17847736,0.31333333,0.004056795,2,0.22461703,0.29333332,0,20.830078,8,0
4807,37,12.757324,0.2560495,0.43434992,0.17847736,0.31333333,0.004060914,2,0.22461703,0.29333332,0,20.827637,8,0
4808,37,12.758789,0.25616702,0.4344526,0.17847736,0.31333333,0.0040650405,2,0.22461703,0.29333332,0,20.82129,8,0
4809,37,12.753418,0.25616723,0.43455547,0.17847736,0.31333333,0.004069176,2,0.22461703,0.29333332,0,20.82129,8,0
4810,37,12.758789,0.2560912,0.43474534,0.17847736,0.31333333,0.004069176,2,0.22461703,0.29333332,0,20.816895,8,0
4811,37,12.76709,0.25650036,0.43479136,0.17847736,0.31333333,0.0040650405,2,0.22461703,0.29333332,0,20.804688,8,0
4812,37,12.767578,0.25654814,0.43479136,0.17847736,0.31333333,0.0040650405,2,0.22461703,0.29333332,0,20.833008,8,0
4813,37,12.767578,0.25611106,0.4343191,0.17847736,0.31333333,0.00407332,2,0.22461703,0.29333332,0,20.8125,8,0
4814,37,12.772949,0.25607753,0.43476185,0.17847736,0.31333333,0.004077472,2,0.22461703,0.29333332,0,20.84082,8,0
4815,37,12.774902,0.2560509,0.43510163,0.17847736,0.31333333,0.004077472,2,0.22461703,0.29333332,0,20.843262,8,0
4816,37,12.774902,0.25607163,0.43530953,0.17847736,0.31333333,0.004085802,2,0.22461703,0.29333332,0,20.862305,8,0
4817,37,12.776855,0.25606638,0.43535516,0.17847736,0.31333333,0.0040816325,2,0.22461703,0.29333332,0,20.84375,8,0
4818,37,12.783691,0.2561072,0.43560916,0.17847736,0.31333333,0.004085802,2,0.22461703,0.29333332,0,20.838867,8,0
4819,37,12.786133,0.25613418,0.4355048,0.17847736,0.31333333,0.0040816325,2,0.22461703,0.29333332,0,20.828613,8,0
4820,37,12.791992,0.25618753,0.4355048,0.17847736,0.31333333,0.0040816325,2,0.22461703,0.29333332,0,20.827148,8,0
4821,37,12.785156,0.256208,0.43565446,0.17847736,0.31333333,0.0040816325,2,0.22461703,0.29333332,0,20.831543,8,0
4822,37,12.790039,0.25629464,0.43580413,0.17847736,0.31333333,0.0040816325,2,0.22461703,0.29333332,0,20.828125,8,0
4823,37,12.792969,0.25632113,0.43575898,0.17847736,0.31333333,0.004085802,2,0.22461703,0.29333332,0,20.847656,8,0
4824,37,12.791992,0.2563727,0.43575898,0.17847736,0.31333333,0.004085802,2,0.22461703,0.29333332,0,20.832031,8,0
4825,37,12.795898,0.25637162,0.43565446,0.17847736,0.31333333,0.0040816325,2,0.22461703,0.29333332,0,20.82666,8,0
4826,37,12.804199,0.2564164,0.43575898,0.17847736,0.31333333,0.004085802,2,0.22461703,0.29333332,0,20.820313,8,0
4827,37,12.806641,0.25645489,0.43575898,0.17847736,0.31333333,0.004085802,2,0.22461703,0.29333332,0,20.824219,8,0
4828,37,12.811035,0.25652462,0.43565446,0.17847736,0.31333333,0.0040816325,2,0.22461703,0.29333332,0,20.844238,8,0
4829,37,12.810059,0.2564981,0.43588993,0.17847736,0.31333333,0.004077472,2,0.22461703,0.29333332,0,20.825684,8,0
4830,37,12.814453,0.25647175,0.43622974,0.17847736,0.31333333,0.004077472,2,0.22461703,0.29333332,0,20.830078,8,0
4831,37,12.813965,0.256466,0.43637928,0.17847736,0.31333333,0.004077472,2,0.22461703,0.29333332,0,20.82129,8,0
4832,37,12.817871,0.2565093,0.43648443,0.17847736,0.31333333,0.0040816325,2,0.22461703,0.29333332,0,20.825195,8,0
4833,37,12.817383,0.25650746,0.43671906,0.17847736,0.31333333,0.004077472,2,0.22461703,0.29333332,0,20.8208,8,0
4834,37,12.8203125,0.25650567,0.43661377,0.17847736,0.31333333,0.00407332,2,0.22461703,0.29333332,0,20.825684,8,0
4835,37,12.824707,0.25651792,0.43699703,0.17847736,0.31333333,0.004069176,2,0.22461703,0.29333332,0,20.857422,8,0
4836,37,12.825195,0.25656003,0.43704075,0.17847736,0.31333333,0.0040650405,2,0.22461703,0.29333332,0,20.86621,8,0
4837,37,12.82959,0.2565961,0.4371279,0.17847736,0.31333333,0.004056795,2,0.22461703,0.29333332,0,20.87793,8,0
4838,37,12.834961,0.25663728,0.43702272,0.17847736,0.31333333,0.004052685,2,0.22461703,0.29333332,0,20.881348,8,0
4839,37,12.836914,0.256618,0.43702272,0.17179844,0.31333333,0.004052685,2,0.22461703,0.29333332,0,20.916016,8,0
4840,37,12.841309,0.2566643,0.43691775,0.17179844,0.31333333,0.004048583,2,0.22461703,0.29333332,0,20.916992,8,0
4841,37,12.847656,0.2566412,0.4370227,0.17179844,0.31333333,0.004052685,2,0.22461703,0.29333332,0,20.921387,8,0
4842,37,12.855469,0.25665826,0.43721187,0.17179844,0.31333333,0.004052685,2,0.22461703,0.29333332,0,20.914063,8,0
4843,37,12.862305,0.25668126,0.43721187,0.17179844,0.31333333,0.004052685,2,0.22461703,0.29333332,0,20.93457,8,0
4844,37,12.864258,0.25674653,0.43721187,0.17179844,0.31333333,0.004052685,2,0.22461703,0.29333332,0,20.950195,8,0
4845,37,12.867676,0.25676912,0.4373172,0.17179844,0.31333333,0.004056795,2,0.22461703,0.29333332,0,20.956055,8,0
4846,37,12.870605,0.25678018,0.43765524,0.17179844,0.31333333,0.004056795,2,0.22461703,0.29333332,0,20.943848,8,0
4847,37,12.872559,0.25678232,0.43773866,0.17179844,0.31333333,0.004052685,2,0.22461703,0.29333332,0,20.949219,8,0
4848,37,12.871094,0.25656575,0.43773866,0.17179844,0.31333333,0.004052685,2,0.22461703,0.29333332,0,20.956055,8,0
4849,37,12.868164,0.2565434,0.4379506,0.17179844,0.31333333,0.004060914,2,0.22461703,0.29333332,0,20.940918,8,0
4850,37,12.869629,0.25653607,0.43833137,0.17179844,0.31333333,0.004056795,2,0.22461703,0.29333332,0,20.935059,8,0
4851,37,12.871582,0.2565302,0.43854472,0.17179844,0.31333333,0.0040650405,2,0.22461703,0.29333332,0,20.936523,8,0
4852,37,12.876953,0.25656652,0.43869382,0.17179844,0.31333333,0.0040650405,2,0.22461703,0.29333332,0,20.9458,8,0
4853,37,12.883789,0.25656447,0.43901902,0.17179844,0.31333333,0.0040650405,2,0.22461703,0.29333332,0,20.938965,8,0
4854,37,12.884766,0.25653982,0.43912652,0.17179844,0.31333333,0.004069176,2,0.22461703,0.29333332,0,20.939941,8,0
4855,37,12.895508,0.2565796,0.43893662,0.17179844,0.31333333,0.004069176,2,0.22461703,0.29333332,0,20.934082,8,0
4856,37,12.899902,0.25662422,0.4388293,0.17179844,0.31333333,0.0040650405,2,0.22461703,0.29333332,0,20.958496,8,0
4857,37,12.903809,0.2565945,0.43897837,0.17179844,0.31333333,0.0040650405,2,0.22461703,0.29333332,0,20.967773,8,0
4858,37,12.902832,0.25661144,0.43902004,0.17179844,0.31333333,0.004060914,2,0.22461703,0.29333332,0,20.99707,8,0
4859,37,12.895996,0.25662822,0.43912742,0.17179844,0.31333333,0.0040650405,2,0.22461703,0.29333332,0,20.979004,8,0
4860,37,12.899414,0.25665012,0.43923503,0.17179844,0.31333333,0.004069176,2,0.22461703,0.29333332,0,20.980957,8,0
4861,37,12.901855,0.25668845,0.4392765,0.17179844,0.31333333,0.0040650405,2,0.22461703,0.29333332,0,20.993164,8,0
4862,37,12.907715,0.25672632,0.4392765,0.17179844,0.31333333,0.0040650405,2,0.22461703,0.29333332,0,20.995605,8,0
4863,37,12.911133,0.25676897,0.4392765,0.17179844,0.31333333,0.0040650405,2,0.22461703,0.29333332,0,21.010254,8,0
4864,37,12.916504,0.25682986,0.43916893,0.17179844,0.31333333,0.004060914,2,0.22461703,0.29333332,0,20.997559,8,0
4865,37,12.92041,0.2564216,0.43927643,0.17179844,0.31333333,0.0040650405,2,0.22461703,0.29333332,0,21.012207,8,0
4866,37,12.916504,0.25644362,0.43927643,0.17179844,0.31333333,0.0040650405,2,0.22461703,0.29333332,0,21.020508,8,0
4867,37,12.916992,0.25650504,0.43934354,0.17179844,0.31333333,0.004069176,2,0.22461703,0.29333332,0,21.0542,8,0
4868,37,12.919434,0.25654832,0.4391283,0.17179844,0.31333333,0.004060914,2,0.22461703,0.29333332,0,21.0542,8,0
4869,38,12.922852,0.25988618,0.4397236,0.17179844,0.31333333,0.0040650405,2,0.22461703,0.29333332,0,21.067383,8,0
4870,38,12.922852,0.25984848,0.4394927,0.17179844,0.31333333,0.004069176,2,0.22461703,0.29333332,0,21.065918,8,0
4871,38,12.92334,0.259574,0.4397236,0.17179844,0.31333333,0.0040650405,2,0.22461703,0.29333332,0,21.07373,8,0
4872,38,12.923828,0.25945798,0.4397236,0.17179844,0.31333333,0.0040650405,2,0.22461703,0.29333332,0,21.0708,8,0
4873,38,12.918945,0.25932375,0.4397236,0.17179844,0.31333333,0.0040650405,2,0.22461703,0.29333332,0,21.055664,8,0
4874,38,12.92334,0.2591907,0.4400623,0.17179844,0.31333333,0.0040650405,2,0.22461703,0.29333332,0,21.057617,8,0
4875,38,12.925781,0.25905886,0.44025204,0.17179844,0.31333333,0.0040650405,2,0.22461703,0.29333332,0,21.045898,8,0
4876,38,12.926758,0.25896406,0.44055018,0.17179844,0.31333333,0.0040650405,2,0.22461703,0.29333332,0,21.026855,8,0
4877,38,12.932617,0.25883496,0.4408889,0.17179844,0.31333333,0.0040650405,2,0.22461703,0.29333332,0,21.02539,8,0
4878,38,12.939453,0.2585618,0.4413076,0.17179844,0.31333333,0.004060914,2,0.22461703,0.29333332,0,21.041504,8,0
4879,38,12.937988,0.2585317,0.4413076,0.17179844,0.31333333,0.004060914,2,0.22461703,0.29333332,0,21.0708,8,0
4880,38,12.940918,0.25910848,0.4415362,0.17179844,0.31333333,0.004056795,2,0.22461703,0.29333332,0,21.07129,8,0
4881,38,12.941406,0.25915426,0.4415362,0.17179844,0.31333333,0.004056795,2,0.22461703,0.29333332,0,21.056152,8,0
4882,38,12.941406,0.2590734,0.44176427,0.17179844,0.31333333,0.004052685,2,0.22461703,0.29333332,0,21.039063,8,0
4883,38,12.948242,0.25899392,0.44199193,0.17179844,0.31333333,0.004048583,2,0.22461703,0.29333332,0,21.058105,8,0
4884,38,12.949707,0.25901535,0.4422123,0.17179844,0.31333333,0.004056795,2,0.22461703,0.29333332,0,21.069824,8,0
4885,38,12.942871,0.25885847,0.4422123,0.17179844,0.31333333,0.004056795,2,0.22461703,0.29333332,0,21.07373,8,0
4886,38,12.946777,0.258693,0.4425883,0.17179844,0.31333333,0.004052685,2,0.22461703,0.29333332,0,21.079102,8,0
4887,38,12.950684,0.25822294,0.44268018,0.15528484,0.31333333,0.004048583,2,0.22461703,0.29333332,0,21.098633,8,0
4888,38,12.94873,0.25831723,0.44268015,0.15528484,0.31333333,0.004048583,2,0.22461703,0.29333332,0,21.109863,8,0
4889,38,12.952637,0.25869772,0.44268012,0.15528484,0.31333333,0.004048583,2,0.22461703,0.29333332,0,21.088867,8,0
4890,38,12.95166,0.25853887,0.44294405,0.15528484,0.31333333,0.004040404,2,0.22461703,0.29333332,0,21.10254,8,0
4891,38,12.958496,0.25855368,0.44313258,0.15528484,0.31333333,0.004040404,2,0.22461703,0.29333332,0,21.128906,8,0
4892,38,12.969238,0.25855756,0.44283342,0.15528484,0.31333333,0.004036327,2,0.22461703,0.29333332,0,21.138672,8,0
4893,38,12.975586,0.25840357,0.4431698,0.15528484,0.31333333,0.004036327,2,0.22461703,0.29333332,0,21.142578,8,0
4894,38,12.980469,0.25826135,0.44339192,0.15528484,0.31333333,0.0040444895,2,0.22461703,0.29333332,0,21.144531,8,0
4895,38,12.976074,0.25826743,0.44350332,0.15528484,0.31333333,0.004048583,2,0.22461703,0.29333332,0,21.138184,8,0
4896,38,12.98291,0.25828716,0.44372675,0.15528484,0.31333333,0.004056795,2,0.22461703,0.29333332,0,21.144043,8,0
4897,38,12.984375,0.258129,0.44425416,0.15528484,0.31333333,0.005070994,2,0.22461703,0.29333332,0,21.135742,8,0
4898,38,12.992676,0.25807288,0.44402838,0.15528484,0.31333333,0.005076142,2,0.22461703,0.29333332,0,21.14209,8,0
4899,38,12.995117,0.25799778,0.44425356,0.15528484,0.31333333,0.00508647,2,0.22461703,0.29333332,0,21.137695,8,0
4900,38,12.995117,0.2580877,0.44410437,0.15528484,0.31333333,0.00508647,2,0.22461703,0.29333332,0,21.126465,8,0
4901,38,12.992676,0.25797918,0.44410437,0.15528484,0.31333333,0.00508647,2,0.22461703,0.29333332,0,21.130371,8,0
4902,38,12.996582,0.2578715,0.44444343,0.15528484,0.31333333,0.00508647,2,0.22461703,0.29333332,0,21.15039,8,0
4903,38,12.995117,0.25772908,0.44459265,0.15528484,0.31333333,0.00508647,2,0.22461703,0.29333332,0,21.130371,8,0
4904,38,12.9921875,0.25769386,0.44459265,0.15528484,0.31333333,0.00508647,2,0.22461703,0.29333332,0,21.139648,8,0
4905,38,12.995605,0.25763416,0.44481835,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.145996,8,0
4906,38,13.006348,0.25757533,0.44481835,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.148926,8,0
4907,38,13.007324,0.2574057,0.44459268,0.15528484,0.31333333,0.00508647,2,0.22461703,0.29333332,0,21.137695,8,0
4908,38,13.008789,0.25742754,0.44478256,0.15528484,0.31333333,0.00508647,2,0.22461703,0.29333332,0,21.15332,8,0
4909,38,13.003906,0.2573262,0.44455662,0.15528484,0.31333333,0.0050916495,2,0.22461703,0.29333332,0,21.166992,8,0
4910,38,13.003418,0.2572709,0.44478256,0.15528484,0.31333333,0.00508647,2,0.22461703,0.29333332,0,21.168457,8,0
4911,38,13.005859,0.25736052,0.44478256,0.15528484,0.31333333,0.00508647,2,0.22461703,0.29333332,0,21.168457,8,0
4912,38,13.009766,0.25744894,0.4446693,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.17334,8,0
4913,38,13.012695,0.2573822,0.444859,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.18164,8,0
4914,38,13.021484,0.25729537,0.4451623,0.15528484,0.31333333,0.00508647,2,0.22461703,0.29333332,0,21.190918,8,0
4915,38,13.026367,0.25714624,0.44561565,0.15528484,0.31333333,0.0050916495,2,0.22461703,0.29333332,0,21.19873,8,0
4916,38,13.024414,0.25723487,0.44550142,0.15528484,0.31333333,0.00508647,2,0.22461703,0.29333332,0,21.203613,8,0
4917,38,13.021484,0.2570808,0.44561562,0.15528484,0.31333333,0.0050916495,2,0.22461703,0.29333332,0,21.183594,8,0
4918,38,13.014648,0.25704125,0.44573006,0.15528484,0.31333333,0.0050968397,2,0.22461703,0.29333332,0,21.190918,8,0
4919,38,13.021484,0.25701085,0.44576496,0.15528484,0.31333333,0.0050916495,2,0.22461703,0.29333332,0,21.190918,8,0
4920,38,13.025879,0.2570552,0.44576496,0.15528484,0.31333333,0.0050916495,2,0.22461703,0.29333332,0,21.20996,8,0
4921,38,13.032227,0.25696006,0.44610438,0.15528484,0.31333333,0.0050916495,2,0.22461703,0.29333332,0,21.205566,8,0
4922,38,13.037109,0.25677177,0.44666785,0.15528484,0.31333333,0.00508647,2,0.22461703,0.29333332,0,21.201172,8,0
4923,38,13.036621,0.25655827,0.44678324,0.15528484,0.31333333,0.0050916495,2,0.22461703,0.29333332,0,21.189941,8,0
4924,38,13.035156,0.25664818,0.44666785,0.15528484,0.31333333,0.00508647,2,0.22461703,0.29333332,0,21.190918,8,0
4925,38,13.035645,0.2566644,0.446478,0.15528484,0.31333333,0.00508647,2,0.22461703,0.29333332,0,21.197754,8,0
4926,38,13.04248,0.2566804,0.446478,0.15528484,0.31333333,0.00508647,2,0.22461703,0.29333332,0,21.20752,8,0
4927,38,13.052734,0.2566524,0.4467426,0.15528484,0.31333333,0.0050916495,2,0.22461703,0.29333332,0,21.20996,8,0
4928,38,13.0546875,0.25673962,0.4466272,0.15528484,0.31333333,0.00508647,2,0.22461703,0.29333332,0,21.211426,8,0
4929,38,13.053223,0.25665173,0.44666114,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.174316,8,0
4930,38,13.060059,0.25658068,0.44692564,0.15528484,0.31333333,0.00508647,2,0.22461703,0.29333332,0,21.155273,8,0
4931,38,13.061523,0.2566675,0.4468102,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.155273,8,0
4932,38,13.067383,0.2567271,0.44681016,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.149902,8,0
4933,38,13.069824,0.25665492,0.4471489,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.141113,8,0
4934,38,13.075195,0.2565399,0.4471489,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.142578,8,0
4935,38,13.074219,0.25652972,0.44729793,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.14502,8,0
4936,38,13.081055,0.25657243,0.44729793,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.15039,8,0
4937,38,13.077148,0.25645944,0.44726467,0.15528484,0.31333333,0.00508647,2,0.22461703,0.29333332,0,21.144043,8,0
4938,38,13.075195,0.25644407,0.4472647,0.15528484,0.31333333,0.00508647,2,0.22461703,0.29333332,0,21.14795,8,0
4939,38,13.071777,0.2564011,0.44737178,0.15528484,0.31333333,0.005076142,2,0.22461703,0.29333332,0,21.15332,8,0
4940,38,13.068848,0.2564263,0.44744542,0.15528484,0.31333333,0.005070994,2,0.22461703,0.29333332,0,21.172363,8,0
4941,38,13.07373,0.25638402,0.44751894,0.15528484,0.31333333,0.005065856,2,0.22461703,0.29333332,0,21.1958,8,0
4942,38,13.076172,0.25621694,0.44774073,0.15528484,0.31333333,0.0050607286,2,0.22461703,0.29333332,0,21.201172,8,0
4943,38,13.078125,0.25616592,0.4480053,0.15528484,0.31333333,0.005065856,2,0.22461703,0.29333332,0,21.182617,8,0
4944,38,13.081055,0.2561573,0.44812158,0.15528484,0.31333333,0.005070994,2,0.22461703,0.29333332,0,21.171387,8,0
4945,38,13.081055,0.25605106,0.4482381,0.15528484,0.31333333,0.005076142,2,0.22461703,0.29333332,0,21.180176,8,0
4946,38,13.081055,0.25594616,0.44845966,0.15528484,0.31333333,0.005070994,2,0.22461703,0.29333332,0,21.171387,8,0
4947,38,13.07959,0.25596505,0.4483109,0.15528484,0.31333333,0.005070994,2,0.22461703,0.29333332,0,21.175293,8,0
4948,38,13.083496,0.25604874,0.4483109,0.15528484,0.31333333,0.005070994,2,0.22461703,0.29333332,0,21.176758,8,0
4949,38,13.091797,0.2558893,0.44886988,0.15528484,0.31333333,0.005065856,2,0.22461703,0.29333332,0,21.19629,8,0
4950,38,13.097656,0.2558103,0.44920757,0.15528484,0.31333333,0.005065856,2,0.22461703,0.29333332,0,21.192871,8,0
4951,38,13.101074,0.25573882,0.44944283,0.15528484,0.31333333,0.005076142,2,0.22461703,0.29333332,0,21.187012,8,0
4952,38,13.101074,0.25615326,0.44966316,0.15528484,0.31333333,0.005070994,2,0.22461703,0.29333332,0,21.190918,8,0
4953,38,13.1015625,0.25615326,0.44978124,0.15528484,0.31333333,0.005076142,2,0.22461703,0.29333332,0,21.17627,8,0
4954,38,13.113281,0.255996,0.44978127,0.15528484,0.31333333,0.005076142,2,0.22461703,0.29333332,0,21.174316,8,0
4955,38,13.119629,0.2559734,0.44978127,0.15528484,0.31333333,0.005076142,2,0.22461703,0.29333332,0,21.151367,8,0
4956,38,13.123535,0.2560543,0.44966316,0.15528484,0.31333333,0.005070994,2,0.22461703,0.29333332,0,21.16211,8,0
4957,38,13.1328125,0.25595132,0.45000124,0.15528484,0.31333333,0.005070994,2,0.22461703,0.29333332,0,21.152344,8,0
4958,38,13.137695,0.25577712,0.45040986,0.15528484,0.31333333,0.005065856,2,0.22461703,0.29333332,0,21.137207,8,0
4959,38,13.141602,0.25571552,0.45059896,0.15528484,0.31333333,0.005065856,2,0.22461703,0.29333332,0,21.108398,8,0
4960,38,13.140625,0.2555958,0.45083705,0.15528484,0.31333333,0.005076142,2,0.22461703,0.29333332,0,21.118652,8,0
4961,38,13.144043,0.25557473,0.45083705,0.15528484,0.31333333,0.005076142,2,0.22461703,0.29333332,0,21.126465,8,0
4962,38,13.146484,0.25551426,0.45095646,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.12793,8,0
4963,38,13.149902,0.25536525,0.4512952,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.12793,8,0
4964,38,13.158203,0.25540656,0.4512952,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.139648,8,0
4965,38,13.160156,0.25533277,0.4512952,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.138672,8,0
4966,38,13.157715,0.2553739,0.45117545,0.15528484,0.31333333,0.005076142,2,0.22461703,0.29333332,0,21.144531,8,0
4967,38,13.163574,0.2554148,0.45105594,0.15528484,0.31333333,0.005070994,2,0.22461703,0.29333332,0,21.15039,8,0
4968,38,13.162109,0.25546983,0.45105594,0.15528484,0.31333333,0.005070994,2,0.22461703,0.29333332,0,21.164063,8,0
4969,38,13.17041,0.25551024,0.45071787,0.15528484,0.31333333,0.005070994,2,0.22461703,0.29333332,0,21.18457,8,0
4970,38,13.181641,0.25541723,0.45108524,0.15528484,0.31333333,0.005065856,2,0.22461703,0.29333332,0,21.182129,8,0
4971,38,13.186523,0.25543752,0.4508961,0.15528484,0.31333333,0.005065856,2,0.22461703,0.29333332,0,21.191895,8,0
4972,38,13.193359,0.25543717,0.4511348,0.15528484,0.31333333,0.005076142,2,0.22461703,0.29333332,0,21.187988,8,0
4973,38,13.19873,0.25538674,0.4508862,0.15528484,0.31333333,0.00508647,2,0.22461703,0.29333332,0,21.164063,8,0
4974,38,13.202637,0.25531507,0.45134535,0.15528484,0.31333333,0.0050916495,2,0.22461703,0.29333332,0,21.157227,8,0
4975,38,13.211914,0.2552247,0.45171356,0.15528484,0.31333333,0.00508647,2,0.22461703,0.29333332,0,21.180176,8,0
4976,38,13.207031,0.2552648,0.45171356,0.15528484,0.31333333,0.00508647,2,0.22461703,0.29333332,0,21.191406,8,0
4977,38,13.210449,0.25519425,0.451932,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.189453,8,0
4978,38,13.213379,0.25505432,0.4523676,0.15528484,0.31333333,0.005070994,2,0.22461703,0.29333332,0,21.19629,8,0
4979,38,13.213867,0.25507605,0.4523676,0.15528484,0.31333333,0.005070994,2,0.22461703,0.29333332,0,21.188477,8,0
4980,38,13.215332,0.25517568,0.45215005,0.15528484,0.31333333,0.005076142,2,0.22461703,0.29333332,0,21.202637,8,0
4981,38,13.215332,0.25517568,0.45215005,0.15528484,0.31333333,0.005076142,2,0.22461703,0.29333332,0,21.203613,8,0
4982,38,13.217285,0.25519657,0.45215005,0.15528484,0.31333333,0.005076142,2,0.22461703,0.29333332,0,21.196777,8,0
4983,38,13.219727,0.25492725,0.45208362,0.15528484,0.31333333,0.005070994,2,0.22461703,0.29333332,0,21.231934,8,0
4984,38,13.219727,0.25500664,0.45196334,0.15528484,0.31333333,0.005065856,2,0.22461703,0.29333332,0,21.219238,8,0
4985,38,13.211426,0.25495654,0.45193487,0.15528484,0.31333333,0.005070994,2,0.22461703,0.29333332,0,21.211914,8,0
4986,38,13.214844,0.2548678,0.45212418,0.15528484,0.31333333,0.005070994,2,0.22461703,0.29333332,0,21.202637,8,0
4987,38,13.21875,0.25471187,0.4523135,0.15528484,0.31333333,0.005070994,2,0.22461703,0.29333332,0,21.212402,8,0
4988,38,13.216797,0.2547654,0.45243427,0.15528484,0.31333333,0.005076142,2,0.22461703,0.29333332,0,21.19336,8,0
4989,38,13.221191,0.25469863,0.45262375,0.15528484,0.31333333,0.005076142,2,0.22461703,0.29333332,0,21.208984,8,0
4990,38,13.220215,0.25464562,0.45262375,0.15528484,0.31333333,0.005076142,2,0.22461703,0.29333332,0,21.200684,8,0
4991,38,13.224609,0.25451377,0.45296216,0.15528484,0.31333333,0.005076142,2,0.22461703,0.29333332,0,21.197754,8,0
4992,38,13.228516,0.2545175,0.45308372,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.18457,8,0
4993,38,13.226074,0.25447944,0.45308372,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.203125,8,0
4994,38,13.233887,0.25434914,0.45351693,0.15528484,0.31333333,0.005070994,2,0.22461703,0.29333332,0,21.188965,8,0
4995,38,13.229004,0.25417036,0.4536122,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.189453,8,0
4996,38,13.234375,0.25413993,0.45376125,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.185547,8,0
4997,39,13.237793,0.24930148,0.45354468,0.15528484,0.31333333,0.00508647,2,0.22461703,0.29333332,0,21.189453,8,0
4998,39,13.240234,0.2493395,0.4535783,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.191895,8,0
4999,39,13.249512,0.24936421,0.45326674,0.15528484,0.31333333,0.005076142,2,0.22461703,0.29333332,0,21.213379,8,0
5000,39,13.249023,0.2492524,0.45351076,0.15528484,0.31333333,0.00508647,2,0.22461703,0.29333332,0,21.219727,8,0
5001,39,13.250977,0.24922046,0.45326677,0.15528484,0.31333333,0.005076142,2,0.22461703,0.29333332,0,21.214355,8,0
5002,39,13.2578125,0.24909444,0.4532396,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.217285,8,0
5003,39,13.2578125,0.24906439,0.45290083,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.24414,8,0
5004,39,13.255859,0.24903488,0.45275182,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.239258,8,0
5005,39,13.259766,0.24911466,0.45275182,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.270996,8,0
5006,39,13.2578125,0.24919444,0.45275182,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.271973,8,0
5007,39,13.263184,0.24916402,0.45260274,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.276855,8,0
5008,39,13.26416,0.24905422,0.45260274,0.15528484,0.31333333,0.0050813006,2,0.22461703,0.29333332,0,21.26416,8,0
