%  label: Fitness-sharing, 17/03/23 00-10-39
%  population_size: 2048
%  mutation_rate: 0.45
%  max_generations: 800000
%  selection_method: Tournement
%  t_size: 4
%  brood_size: 2
%  min_start_len: 2
%  max_start_len: 32
%  max_len: 256
%  fit_goal: 0
%  cuck_rate: 0.15
%  threads: 8
%  num_demes: 4
%  migration: 0.1
%  use_viscosity: true
%  outregs: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
%  inregs: [0, 1, 2, 3]
%  binary_path: /home/oblivia/Projects/roper/data/tomato-RT-N18U-httpd

ITERATION,AVG-GEN,AVG-FIT,AVG-ABFIT,AVG-CRASH,BEST-GEN,BEST-FIT,BEST-ABFIT,BEST-CRASH,AVG-LENGTH,BEST-LENGTH,UNSEEN
9775,30.47461,0.074839175,0.074839175,0.005988024,26,0.0058755856,0.0058755856,0,34.118652,6,0.5107422
9776,30.47461,0.07481315,0.07481315,0.005988024,26,0.0058755856,0.0058755856,0,34.098145,6,0.5107422
9777,30.473633,0.07481315,0.07481315,0.005988024,26,0.0058755856,0.0058755856,0,34.129395,6,0.5107422
9778,30.481934,0.07481315,0.07481315,0.005988024,26,0.0058755856,0.0058755856,0,34.180176,6,0.5107422
9779,30.4917,0.0748143,0.0748143,0.005982054,26,0.0058755856,0.0058755856,0,34.21582,6,0.5102539
9780,30.490234,0.07479532,0.07479532,0.005976096,26,0.0058755856,0.0058755856,0,34.239258,6,0.5097656
9781,30.495117,0.07479299,0.07479299,0.005988024,26,0.0058755856,0.0058755856,0,34.226563,6,0.5107422
9782,30.498535,0.07479182,0.07479182,0.005994006,26,0.0058755856,0.0058755856,0,34.22412,6,0.51123047
9783,30.48877,0.07479064,0.07479064,0.006,26,0.0058755856,0.0058755856,0,34.20459,6,0.51171875
9784,30.484863,0.074763365,0.074763365,0.006006006,26,0.0058755856,0.0058755856,0,34.163574,6,0.51220703
9785,30.48584,0.07476216,0.07476216,0.006012024,26,0.0058755856,0.0058755856,0,34.137207,6,0.5126953
9786,30.483887,0.07476216,0.07476216,0.006012024,26,0.0058755856,0.0058755856,0,34.112793,6,0.5126953
9787,30.486816,0.07476216,0.07476216,0.006012024,26,0.0058755856,0.0058755856,0,34.066895,6,0.5126953
9788,30.487305,0.07476216,0.07476216,0.006012024,26,0.0058755856,0.0058755856,0,34.063965,6,0.5126953
9789,30.484375,0.07476216,0.07476216,0.006012024,26,0.0058755856,0.0058755856,0,34.041016,6,0.5126953
9790,30.48877,0.07476216,0.07476216,0.006012024,26,0.0058755856,0.0058755856,0,34.066895,6,0.5126953
9791,30.490723,0.07476095,0.07476095,0.006018054,26,0.0058755856,0.0058755856,0,34.06836,6,0.5131836
9792,30.503418,0.07475974,0.07475974,0.006024096,26,0.0058755856,0.0058755856,0,34.054688,6,0.5136719
9793,30.503906,0.07476216,0.07476216,0.006012024,26,0.0058755856,0.0058755856,0,34.109375,6,0.5126953
9794,30.494629,0.07476216,0.07476216,0.006012024,26,0.0058755856,0.0058755856,0,34.084473,6,0.5126953
9795,30.49707,0.07476216,0.07476216,0.006012024,26,0.0058755856,0.0058755856,0,34.106934,6,0.5126953
9796,30.500977,0.07476095,0.07476095,0.006018054,26,0.0058755856,0.0058755856,0,34.09424,6,0.5131836
9797,30.503418,0.07475974,0.07475974,0.006024096,26,0.0058755856,0.0058755856,0,34.105957,6,0.5136719
9798,30.489258,0.07473336,0.07473336,0.0060362173,26,0.0058755856,0.0058755856,0,34.08008,6,0.51464844
9799,30.492676,0.07469271,0.07469271,0.0060362173,26,0.0058755856,0.0058755856,0,34.066406,6,0.51464844
9800,30.493164,0.07467368,0.07467368,0.0060301507,26,0.0058755856,0.0058755856,0,34.074707,6,0.51416016
9801,30.504883,0.07464975,0.07464975,0.0060301507,26,0.0058755856,0.0058755856,0,34.112305,6,0.51416016
9802,30.504883,0.07464975,0.07464975,0.0060301507,26,0.0058755856,0.0058755856,0,34.08203,6,0.51416016
9803,30.506836,0.07464975,0.07464975,0.0060301507,26,0.0058755856,0.0058755856,0,34.08545,6,0.51416016
9804,30.506348,0.07464843,0.07464843,0.0060362173,26,0.0058755856,0.0058755856,0,34.06494,6,0.51464844
9805,30.506836,0.07464843,0.07464843,0.0060362173,26,0.0058755856,0.0058755856,0,34.06836,6,0.51464844
9806,30.507813,0.07415266,0.07415266,0.0050352467,26,0.0058755856,0.0058755856,0,34.05664,6,0.5151367
9807,30.509277,0.074136004,0.074136004,0.0050251256,26,0.0058755856,0.0058755856,0,34.029785,6,0.51416016
9808,30.512695,0.07413416,0.07413416,0.0050301813,26,0.0058755856,0.0058755856,0,34.020508,6,0.51464844
9809,30.513672,0.074136004,0.074136004,0.0050251256,26,0.0058755856,0.0058755856,0,34.050293,6,0.51416016
9810,30.513672,0.074136004,0.074136004,0.0050251256,26,0.0058755856,0.0058755856,0,34.0083,6,0.51416016
9811,30.514648,0.07413416,0.07413416,0.0050301813,26,0.0058755856,0.0058755856,0,33.958496,6,0.51464844
9812,30.509277,0.07413416,0.07413416,0.0050301813,26,0.0058755856,0.0058755856,0,33.984863,6,0.51464844
9813,30.506348,0.07413416,0.07413416,0.0050301813,26,0.0058755856,0.0058755856,0,33.973145,6,0.51464844
9814,30.516602,0.07409177,0.07409177,0.0050251256,26,0.0058755856,0.0058755856,0,33.9541,6,0.51416016
9815,30.52002,0.074088,0.074088,0.0050352467,26,0.0058755856,0.0058755856,0,33.898926,6,0.5151367
9816,30.532715,0.07410055,0.07410055,0.0050403224,26,0.0058755856,0.0058755856,0,33.93994,6,0.515625
9817,30.527344,0.07409867,0.07409867,0.005045409,26,0.0058755856,0.0058755856,0,33.92578,6,0.5161133
9818,30.526367,0.07410055,0.07410055,0.0050403224,26,0.0058755856,0.0058755856,0,33.944336,6,0.515625
9819,30.529785,0.07410055,0.07410055,0.0050403224,26,0.0058755856,0.0058755856,0,33.94287,6,0.515625
9820,30.540527,0.07409678,0.07409678,0.005050505,26,0.0058755856,0.0058755856,0,33.94336,6,0.51660156
9821,30.545898,0.07409867,0.07409867,0.005045409,26,0.0058755856,0.0058755856,0,33.930664,6,0.5161133
9822,30.552734,0.07407638,0.07407638,0.005050505,26,0.0058755856,0.0058755856,0,33.934082,6,0.51660156
9823,30.557617,0.07405003,0.07405003,0.005050505,26,0.0058755856,0.0058755856,0,33.91211,6,0.51660156
9824,30.559082,0.07405003,0.07405003,0.005050505,26,0.0058755856,0.0058755856,0,33.896973,6,0.51660156
9825,30.566406,0.07402598,0.07402598,0.005050505,26,0.0058755856,0.0058755856,0,33.908203,6,0.51660156
9826,30.575195,0.07402794,0.07402794,0.005045409,26,0.0058755856,0.0058755856,0,33.936035,6,0.5161133
9827,30.57666,0.07402598,0.07402598,0.005050505,26,0.0058755856,0.0058755856,0,33.885254,6,0.51660156
9828,30.592285,0.07402598,0.07402598,0.005050505,26,0.0058755856,0.0058755856,0,33.8916,6,0.51660156
9829,30.59375,0.07402598,0.07402598,0.005050505,26,0.0058755856,0.0058755856,0,33.90088,6,0.51660156
9830,30.594238,0.07402402,0.07402402,0.005055612,26,0.0058755856,0.0058755856,0,33.88916,6,0.51708984
9831,30.606934,0.073601514,0.073601514,0.004052685,26,0.0058755856,0.0058755856,0,33.8667,6,0.5180664
9832,30.605469,0.073599115,0.073599115,0.004056795,26,0.0058755856,0.0058755856,0,33.8667,6,0.5185547
9833,30.601563,0.073599115,0.073599115,0.004056795,26,0.0058755856,0.0058755856,0,33.854004,6,0.5185547
9834,30.608887,0.073845126,0.073845126,0.0050607286,26,0.0058755856,0.0058755856,0,33.848633,6,0.5175781
9835,30.615723,0.073845126,0.073845126,0.0050607286,26,0.0058755856,0.0058755856,0,33.84619,6,0.5175781
9836,30.635742,0.07386345,0.07386345,0.005065856,26,0.0058755856,0.0058755856,0,33.845703,6,0.5180664
9837,30.638672,0.073861316,0.073861316,0.005070994,26,0.0058755856,0.0058755856,0,33.83203,6,0.5185547
9838,30.643555,0.07386345,0.07386345,0.005065856,26,0.0058755856,0.0058755856,0,33.807617,6,0.5180664
9839,30.645996,0.07348469,0.07348469,0.004056795,26,0.0058755856,0.0058755856,0,33.791504,6,0.5185547
9840,30.656738,0.07345824,0.07345824,0.004056795,26,0.0058755856,0.0058755856,0,33.801758,6,0.5185547
9841,30.656738,0.07346078,0.07346078,0.004052685,26,0.0058755856,0.0058755856,0,33.80371,6,0.5180664
9842,30.666016,0.07345824,0.07345824,0.004056795,26,0.0058755856,0.0058755856,0,33.836426,6,0.5185547
9843,30.670898,0.07345824,0.07345824,0.004056795,26,0.0058755856,0.0058755856,0,33.839355,6,0.5185547
9844,30.666992,0.07308599,0.07308599,0.004060914,26,0.0058755856,0.0058755856,0,33.859375,6,0.51904297
9845,30.662598,0.07308599,0.07308599,0.004060914,26,0.0058755856,0.0058755856,0,33.858887,6,0.51904297
9846,30.655273,0.073068425,0.073068425,0.004056795,26,0.0058755856,0.0058755856,0,33.82617,6,0.5185547
9847,30.663086,0.073088914,0.073088914,0.004056795,26,0.0058755856,0.0058755856,0,33.828613,6,0.5185547
9848,30.66748,0.07305951,0.07305951,0.004060914,26,0.0058755856,0.0058755856,0,33.80664,6,0.51904297
9849,30.67041,0.07305951,0.07305951,0.004060914,26,0.0058755856,0.0058755856,0,33.801758,6,0.51904297
9850,30.668457,0.07305656,0.07305656,0.0040650405,26,0.0058755856,0.0058755856,0,33.796875,6,0.51953125
9851,30.670898,0.07305951,0.07305951,0.004060914,26,0.0058755856,0.0058755856,0,33.77832,6,0.51904297
9852,30.669434,0.07308599,0.07308599,0.004060914,26,0.0058755856,0.0058755856,0,33.756836,6,0.51904297
9853,30.67334,0.07309183,0.07309183,0.004052685,26,0.0058755856,0.0058755856,0,33.73877,6,0.5180664
9854,30.675293,0.07307721,0.07307721,0.0040444895,26,0.0058755856,0.0058755856,0,33.757813,6,0.51708984
9855,30.683105,0.07305678,0.07305678,0.0040444895,26,0.0058755856,0.0058755856,0,33.782715,6,0.51708984
9856,30.693848,0.07303338,0.07303338,0.004040404,26,0.0058755856,0.0058755856,0,33.79541,6,0.51660156
9857,30.694824,0.07303041,0.07303041,0.0040444895,26,0.0058755856,0.0058755856,0,33.842773,6,0.51708984
9858,30.698242,0.07303041,0.07303041,0.0040444895,26,0.0058755856,0.0058755856,0,33.850098,6,0.51708984
9859,30.700195,0.07303041,0.07303041,0.0040444895,26,0.0058755856,0.0058755856,0,33.85205,6,0.51708984
9860,30.688477,0.07305384,0.07305384,0.004048583,26,0.0058755856,0.0058755856,0,33.86084,6,0.5175781
9861,30.689941,0.07301593,0.07301593,0.0040444895,26,0.0058755856,0.0058755856,0,33.85205,6,0.51708984
9862,30.687012,0.0729955,0.0729955,0.0040444895,26,0.0058755856,0.0058755856,0,33.842285,6,0.51708984
9863,30.683594,0.0729955,0.0729955,0.0040444895,26,0.0058755856,0.0058755856,0,33.82715,6,0.51708984
9864,30.694336,0.0729985,0.0729985,0.004040404,26,0.0058755856,0.0058755856,0,33.84082,6,0.51660156
9865,30.702148,0.0730015,0.0730015,0.004036327,26,0.0058755856,0.0058755856,0,33.850098,6,0.5161133
9866,30.700195,0.0729985,0.0729985,0.004040404,26,0.0058755856,0.0058755856,0,33.8667,6,0.51660156
9867,30.700195,0.0730015,0.0730015,0.004036327,26,0.0058755856,0.0058755856,0,33.85791,6,0.5161133
9868,30.6875,0.0730015,0.0730015,0.004036327,26,0.0058755856,0.0058755856,0,33.841797,6,0.5161133
9869,30.701172,0.0730015,0.0730015,0.004036327,26,0.0058755856,0.0058755856,0,33.853027,6,0.5161133
9870,30.70752,0.072978094,0.072978094,0.004040404,26,0.0058755856,0.0058755856,0,33.8291,6,0.51660156
9871,30.706055,0.07297508,0.07297508,0.0040444895,26,0.0058755856,0.0058755856,0,33.835938,6,0.51708984
9872,30.708008,0.07296913,0.07296913,0.0040444895,26,0.0058755856,0.0058755856,0,33.836426,6,0.51708984
9873,30.718262,0.07297216,0.07297216,0.004040404,26,0.0058755856,0.0058755856,0,33.88037,6,0.51660156
9874,30.722168,0.07297518,0.07297518,0.004036327,26,0.0058755856,0.0058755856,0,33.870117,6,0.5161133
9875,30.726074,0.0729782,0.0729782,0.004032258,26,0.0058755856,0.0058755856,0,33.888184,6,0.515625
9876,30.73584,0.07298121,0.07298121,0.0040281974,26,0.0058755856,0.0058755856,0,33.898926,6,0.5151367
9877,30.722656,0.0729782,0.0729782,0.004032258,26,0.0058755856,0.0058755856,0,33.87793,6,0.515625
9878,30.733887,0.07297518,0.07297518,0.004036327,26,0.0058755856,0.0058755856,0,33.8833,6,0.5161133
9879,30.725098,0.07297518,0.07297518,0.004036327,26,0.0058755856,0.0058755856,0,33.8667,6,0.5161133
9880,30.728516,0.07295783,0.07295783,0.004032258,26,0.0058755856,0.0058755856,0,33.90381,6,0.515625
9881,30.73584,0.072963886,0.072963886,0.0040241447,26,0.0058755856,0.0058755856,0,33.915527,6,0.51464844
9882,30.743652,0.072963886,0.072963886,0.0040241447,26,0.0058755856,0.0058755856,0,33.90381,6,0.51464844
9883,30.737305,0.07295783,0.07295783,0.004032258,26,0.0058755856,0.0058755856,0,33.893555,6,0.515625
9884,30.743164,0.07296087,0.07296087,0.0040281974,26,0.0058755856,0.0058755856,0,33.881348,6,0.5151367
9885,30.74414,0.07296389,0.07296389,0.0040241447,26,0.0058755856,0.0058755856,0,33.915527,6,0.51464844
9886,30.737793,0.07296389,0.07296389,0.0040241447,26,0.0058755856,0.0058755856,0,33.921875,6,0.51464844
9887,30.74707,0.07296389,0.07296389,0.0040241447,26,0.0058755856,0.0058755856,0,33.909668,6,0.51464844
9888,30.743652,0.07296087,0.07296087,0.0040281974,26,0.0058755856,0.0058755856,0,33.871582,6,0.5151367
9889,30.748535,0.07296087,0.07296087,0.0040281974,26,0.0058755856,0.0058755856,0,33.93701,6,0.5151367
9890,30.762207,0.07296087,0.07296087,0.0040281974,26,0.0058755856,0.0058755856,0,33.949707,6,0.5151367
9891,30.759277,0.07294357,0.07294357,0.0040241447,26,0.0058755856,0.0058755856,0,33.907227,6,0.51464844
9892,30.766113,0.07296087,0.07296087,0.0040281974,26,0.0058755856,0.0058755856,0,33.907715,6,0.5151367
9893,30.776855,0.07294051,0.07294051,0.0040281974,26,0.0058755856,0.0058755856,0,33.893066,6,0.5151367
9894,30.790527,0.0728962,0.0728962,0.0040281974,26,0.0058755856,0.0058755856,0,33.891113,6,0.5151367
9895,30.791504,0.072869934,0.072869934,0.0040281974,26,0.0058755856,0.0058755856,0,33.88379,6,0.5151367
9896,30.794922,0.07284368,0.07284368,0.0040281974,26,0.0058755856,0.0058755856,0,33.862305,6,0.5151367
9897,30.799316,0.07284995,0.07284995,0.0040201005,26,0.0058755856,0.0058755856,0,33.86328,6,0.51416016
9898,30.80664,0.07284995,0.07284995,0.0040201005,26,0.0058755856,0.0058755856,0,33.847168,6,0.51416016
9899,30.811523,0.07284995,0.07284995,0.0040201005,26,0.0058755856,0.0058755856,0,33.828125,6,0.51416016
9900,30.824707,0.07285308,0.07285308,0.004016064,26,0.0058755856,0.0058755856,0,33.84424,6,0.5136719
9901,30.8208,0.072870255,0.072870255,0.0040201005,26,0.0058755856,0.0058755856,0,33.833496,6,0.51416016
9902,30.828613,0.07286402,0.07286402,0.0040281974,26,0.0058755856,0.0058755856,0,33.815918,6,0.5151367
9903,30.830078,0.072846815,0.072846815,0.0040241447,26,0.0058755856,0.0058755856,0,33.819336,6,0.51464844
9904,30.83496,0.07282374,0.07282374,0.0040201005,26,0.0058755856,0.0058755856,0,33.784668,6,0.51416016
9905,30.83789,0.072817415,0.072817415,0.0040281974,26,0.0058755856,0.0058755856,0,33.77832,6,0.5151367
9906,30.839355,0.07274394,0.07274394,0.004036327,26,0.0058755856,0.0058755856,0,33.783203,6,0.5161133
9907,30.839844,0.07275043,0.07275043,0.0040281974,26,0.0058755856,0.0058755856,0,33.808594,6,0.5151367
9908,30.839355,0.07275043,0.07275043,0.0040281974,26,0.0058755856,0.0058755856,0,33.799805,6,0.5151367
9909,30.850098,0.072726816,0.072726816,0.004032258,26,0.0058755856,0.0058755856,0,33.811523,6,0.515625
9910,30.868652,0.07271664,0.07271664,0.004040404,26,0.0058755856,0.0058755856,0,33.803223,6,0.51660156
9911,30.870605,0.07271992,0.07271992,0.004036327,26,0.0058755856,0.0058755856,0,33.79004,6,0.5161133
9912,30.887695,0.0727542,0.0727542,0.0040444895,26,0.0058755856,0.0058755856,0,33.784668,6,0.51708984
9913,30.894531,0.0727542,0.0727542,0.0040444895,26,0.0058755856,0.0058755856,0,33.782715,6,0.51708984
9914,30.892578,0.07275745,0.07275745,0.004040404,26,0.0058755856,0.0058755856,0,33.788086,6,0.51660156
9915,30.888184,0.0727542,0.0727542,0.0040444895,26,0.0058755856,0.0058755856,0,33.7583,6,0.51708984
9916,30.885742,0.0727542,0.0727542,0.0040444895,26,0.0058755856,0.0058755856,0,33.822266,6,0.51708984
9917,30.876465,0.0727542,0.0727542,0.0040444895,26,0.0058755856,0.0058755856,0,33.861816,6,0.51708984
9918,30.882813,0.072757445,0.072757445,0.004040404,26,0.0058755856,0.0058755856,0,33.831055,6,0.51660156
9919,30.882813,0.0727542,0.0727542,0.0040444895,26,0.0058755856,0.0058755856,0,33.856934,6,0.51708984
9920,30.881836,0.07275095,0.07275095,0.004048583,26,0.0058755856,0.0058755856,0,33.838867,6,0.5175781
9921,30.87793,0.07275095,0.07275095,0.004048583,26,0.0058755856,0.0058755856,0,33.82373,6,0.5175781
9922,30.878418,0.07275095,0.07275095,0.004048583,26,0.0058755856,0.0058755856,0,33.842773,6,0.5175781
9923,30.891113,0.07275095,0.07275095,0.004048583,26,0.0058755856,0.0058755856,0,33.8208,6,0.5175781
9924,30.894531,0.072733775,0.072733775,0.0040444895,26,0.0058755856,0.0058755856,0,33.79834,6,0.51708984
9925,30.89209,0.07273051,0.07273051,0.004048583,26,0.0058755856,0.0058755856,0,33.78076,6,0.5175781
9926,30.891113,0.07272723,0.07272723,0.004052685,26,0.0058755856,0.0058755856,0,33.766113,6,0.5180664
9927,30.899414,0.07270741,0.07270741,0.0040444895,26,0.0058755856,0.0058755856,0,33.776367,6,0.51708984
9928,30.910156,0.07270146,0.07270146,0.0040444895,26,0.0058755856,0.0058755856,0,33.824707,6,0.51708984
9929,30.921387,0.07269816,0.07269816,0.004048583,26,0.0058755856,0.0058755856,0,33.79297,6,0.5175781
9930,30.918945,0.07269816,0.07269816,0.004048583,26,0.0058755856,0.0058755856,0,33.83545,6,0.5175781
9931,30.922852,0.07270146,0.07270146,0.0040444895,26,0.0058755856,0.0058755856,0,33.871094,6,0.51708984
9932,30.91504,0.07267539,0.07267539,0.004048583,26,0.0058755856,0.0058755856,0,33.853516,6,0.5175781
9933,30.90625,0.07267539,0.07267539,0.004048583,26,0.0058755856,0.0058755856,0,33.83838,6,0.5175781
9934,30.904785,0.07266872,0.07266872,0.004056795,26,0.0058755856,0.0058755856,0,33.82422,6,0.5185547
9935,30.916016,0.072662,0.072662,0.0040650405,26,0.0058755856,0.0058755856,0,33.81494,6,0.51953125
9936,30.929688,0.072655275,0.072655275,0.00407332,26,0.0058755856,0.0058755856,0,33.79297,6,0.5205078
9937,30.933594,0.07302911,0.07302911,0.004069176,26,0.0058755856,0.0058755856,0,33.818848,6,0.52001953
9938,30.930664,0.07303209,0.07303209,0.0040650405,26,0.0058755856,0.0058755856,0,33.845215,6,0.51953125
9939,30.93164,0.07303209,0.07303209,0.0040650405,26,0.0058755856,0.0058755856,0,33.822754,6,0.51953125
9940,30.942871,0.0730109,0.0730109,0.004060914,26,0.0058755856,0.0058755856,0,33.919434,6,0.51904297
9941,30.945313,0.0730109,0.0730109,0.004060914,26,0.0058755856,0.0058755856,0,33.924805,6,0.51904297
9942,30.937988,0.0730079,0.0730079,0.0040650405,26,0.0058755856,0.0058755856,0,33.910156,6,0.51953125
9943,30.929688,0.07299039,0.07299039,0.004060914,26,0.0058755856,0.0058755856,0,33.90332,6,0.51904297
9944,30.939941,0.07299039,0.07299039,0.004060914,26,0.0058755856,0.0058755856,0,33.890137,6,0.51904297
9945,30.942383,0.072993405,0.072993405,0.004056795,26,0.0058755856,0.0058755856,0,33.89746,6,0.5185547
9946,30.953125,0.07296622,0.07296622,0.004060914,26,0.0058755856,0.0058755856,0,33.887695,6,0.51904297
9947,30.958496,0.072969265,0.072969265,0.004056795,26,0.0058755856,0.0058755856,0,33.88037,6,0.5185547
9948,30.958984,0.072969265,0.072969265,0.004056795,26,0.0058755856,0.0058755856,0,33.899902,6,0.5185547
9949,30.961426,0.07295183,0.07295183,0.004052685,26,0.0058755856,0.0058755856,0,33.876953,6,0.5180664
9950,30.95752,0.07292541,0.07292541,0.004052685,26,0.0058755856,0.0058755856,0,33.870117,6,0.5180664
9951,30.967773,0.07291946,0.07291946,0.004052685,26,0.0058755856,0.0058755856,0,33.859375,6,0.5180664
9952,30.988281,0.072872564,0.072872564,0.004052685,26,0.0058755856,0.0058755856,0,33.94043,6,0.5180664
9953,30.993652,0.072872564,0.072872564,0.004052685,26,0.0058755856,0.0058755856,0,33.935547,6,0.5180664
9954,30.996582,0.07282159,0.07282159,0.004048583,26,0.0058755856,0.0058755856,0,33.934082,6,0.5175781
9955,30.999023,0.0728184,0.0728184,0.004052685,26,0.0058755856,0.0058755856,0,33.96582,6,0.5180664
9956,31.00879,0.0728184,0.0728184,0.004052685,26,0.0058755856,0.0058755856,0,33.979004,6,0.5180664
9957,31.02246,0.072812006,0.072812006,0.004060914,26,0.0058755856,0.0058755856,0,34.040527,6,0.51904297
9958,31.02246,0.072808795,0.072808795,0.0040650405,26,0.0058755856,0.0058755856,0,34.026855,6,0.51953125
9959,31.019531,0.072808795,0.072808795,0.0040650405,26,0.0058755856,0.0058755856,0,34.035156,6,0.51953125
9960,31.018555,0.07280558,0.07280558,0.004069176,26,0.0058755856,0.0058755856,0,34.01709,6,0.52001953
9961,31.00879,0.072802365,0.072802365,0.00407332,26,0.0058755856,0.0058755856,0,33.993164,6,0.5205078
9962,31.012207,0.072802365,0.072802365,0.00407332,26,0.0058755856,0.0058755856,0,33.989258,6,0.5205078
9963,31.02246,0.072802365,0.072802365,0.00407332,26,0.0058755856,0.0058755856,0,33.976074,6,0.5205078
9964,31.024902,0.07280558,0.07280558,0.004069176,26,0.0058755856,0.0058755856,0,33.973145,6,0.52001953
9965,31.032715,0.0728088,0.0728088,0.0040650405,26,0.0058755856,0.0058755856,0,33.9917,6,0.51953125
9966,31.03711,0.072812006,0.072812006,0.004060914,26,0.0058755856,0.0058755856,0,34.012207,6,0.51904297
9967,31.041992,0.072797924,0.072797924,0.004052685,26,0.0058755856,0.0058755856,0,34.012207,6,0.5180664
9968,31.045898,0.07279471,0.07279471,0.004056795,26,0.0058755856,0.0058755856,0,34.01709,6,0.5185547
9969,31.046387,0.072797924,0.072797924,0.004052685,26,0.0058755856,0.0058755856,0,33.949707,6,0.5180664
9970,31.044434,0.07280114,0.07280114,0.004048583,26,0.0058755856,0.0058755856,0,33.999023,6,0.5175781
9971,31.044434,0.07280114,0.07280114,0.004048583,26,0.0058755856,0.0058755856,0,33.967285,6,0.5175781
9972,31.044434,0.07280114,0.07280114,0.004048583,26,0.0058755856,0.0058755856,0,33.946777,6,0.5175781
9973,31.044922,0.07280114,0.07280114,0.004048583,26,0.0058755856,0.0058755856,0,33.94043,6,0.5175781
9974,31.049316,0.072797924,0.072797924,0.004052685,26,0.0058755856,0.0058755856,0,33.93164,6,0.5180664
9975,31.063477,0.07278068,0.07278068,0.004048583,26,0.0058755856,0.0058755856,0,33.94336,6,0.5175781
9976,31.076172,0.07277746,0.07277746,0.004052685,26,0.0058755856,0.0058755856,0,33.94336,6,0.5180664
9977,31.086426,0.07277746,0.07277746,0.004052685,26,0.0058755856,0.0058755856,0,33.9541,6,0.5180664
9978,31.08545,0.07277746,0.07277746,0.004052685,26,0.0058755856,0.0058755856,0,33.930664,6,0.5180664
9979,31.095215,0.07277746,0.07277746,0.004052685,26,0.0058755856,0.0058755856,0,33.916016,6,0.5180664
9980,31.095703,0.07277746,0.07277746,0.004052685,26,0.0058755856,0.0058755856,0,33.9375,6,0.5180664
9981,31.099121,0.07278068,0.07278068,0.004048583,26,0.0058755856,0.0058755856,0,33.967773,6,0.5175781
9982,31.10498,0.07278391,0.07278391,0.0040444895,26,0.0058755856,0.0058755856,0,33.99463,6,0.51708984
9983,31.109375,0.07278391,0.07278391,0.0040444895,26,0.0058755856,0.0058755856,0,33.998535,6,0.51708984
9984,31.117676,0.07278391,0.07278391,0.0040444895,26,0.0058755856,0.0058755856,0,34.03662,6,0.51708984
9985,31.11914,0.07274738,0.07274738,0.004052685,26,0.0058755856,0.0058755856,0,33.98877,6,0.5180664
9986,31.124023,0.07275064,0.07275064,0.004048583,26,0.0058755856,0.0058755856,0,33.989746,6,0.5175781
9987,31.121094,0.07275064,0.07275064,0.004048583,26,0.0058755856,0.0058755856,0,33.992188,6,0.5175781
9988,31.118164,0.07274738,0.07274738,0.004052685,26,0.0058755856,0.0058755856,0,33.98633,6,0.5180664
9989,31.130371,0.07273019,0.07273019,0.004048583,26,0.0058755856,0.0058755856,0,33.995605,6,0.5175781
9990,31.148438,0.07273019,0.07273019,0.004048583,26,0.0058755856,0.0058755856,0,33.990723,6,0.5175781
9991,31.154297,0.07268072,0.07268072,0.0040444895,26,0.0058755856,0.0058755856,0,34.05078,6,0.51708984
9992,31.144531,0.07268405,0.07268405,0.004040404,26,0.0058755856,0.0058755856,0,34.041504,6,0.51660156
9993,31.14795,0.07268405,0.07268405,0.004040404,26,0.0058755856,0.0058755856,0,34.05078,6,0.51660156
9994,31.144531,0.07268405,0.07268405,0.004040404,26,0.0058755856,0.0058755856,0,34.035645,6,0.51660156
9995,31.145508,0.07268072,0.07268072,0.0040444895,26,0.0058755856,0.0058755856,0,34.05371,6,0.51708984
9996,31.152832,0.07264323,0.07264323,0.004040404,26,0.0058755856,0.0058755856,0,34.037598,6,0.51660156
9997,31.151855,0.07263987,0.07263987,0.0040444895,26,0.0058755856,0.0058755856,0,34.021484,6,0.51708984
9998,31.154785,0.072616056,0.072616056,0.004048583,26,0.0058755856,0.0058755856,0,34.04248,6,0.5175781
9999,31.151367,0.072616056,0.072616056,0.004048583,26,0.0058755856,0.0058755856,0,34.036133,6,0.5175781
10000,31.148438,0.07259901,0.07259901,0.0040444895,26,0.0058755856,0.0058755856,0,34.024902,6,0.51708984
10001,31.140137,0.072595604,0.072595604,0.004048583,26,0.0058755856,0.0058755856,0,34,6,0.5175781
10002,31.14502,0.07260241,0.07260241,0.004040404,26,0.0058755856,0.0058755856,0,34.032227,6,0.51660156
10003,31.149902,0.07260581,0.07260581,0.004036327,26,0.0058755856,0.0058755856,0,34.027344,6,0.5161133
10004,31.156738,0.07260241,0.07260241,0.004040404,26,0.0058755856,0.0058755856,0,34.007813,6,0.51660156
10005,31.153809,0.07260581,0.07260581,0.004036327,26,0.0058755856,0.0058755856,0,34.00293,6,0.5161133
10006,31.153809,0.07263188,0.07263188,0.004032258,26,0.0058755856,0.0058755856,0,33.97705,6,0.515625
10007,31.156738,0.072605595,0.072605595,0.004032258,26,0.0058755856,0.0058755856,0,33.995605,6,0.515625
10008,31.160645,0.0725988,0.0725988,0.004040404,26,0.0058755856,0.0058755856,0,33.95752,6,0.51660156
10009,31.164063,0.0725988,0.0725988,0.004040404,26,0.0058755856,0.0058755856,0,33.956055,6,0.51660156
10010,31.160156,0.072595395,0.072595395,0.0040444895,26,0.0058755856,0.0058755856,0,33.939453,6,0.51708984
10011,31.172852,0.07257013,0.07257013,0.004040404,26,0.0058755856,0.0058755856,0,33.941406,6,0.51660156
