%  label: cazmud
%  ret_hooks: false
%  population_size: 2048
%  mutation_rate: 0.9
%  max_iterations: 800000
%  selection_method: Tournement
%  t_size: 4
%  brood_size: 2
%  min_start_len: 2
%  max_start_len: 32
%  max_len: 256
%  fit_goal: 0.1
%  cuck_rate: 0.15
%  threads: 8
%  num_demes: 4
%  migration: 0.05
%  use_viscosity: false
%  outregs: [4, 5, 6]
%  inregs: [0, 1, 2, 3]
%  binary_path: /home/oblivia/Projects/roper/data/tomato-RT-N18U-httpd
%  fitness_sharing: false
%  fatal_crash: false

ITERATION,SEASON,AVG-GEN,AVG-FIT,AVG-ABFIT,MIN-FIT,MIN-ABFIT,CRASH,BEST-GEN,BEST-FIT,BEST-ABFIT,BEST-CRASH,AVG-LENGTH,BEST-LENGTH,BEST-RUNTIME,UNSEEN,MEAN-DIF-C0,STD-DEV-C0,MEAN-DIF-C1,STD-DEV-C1,MEAN-DIF-C2,STD-DEV-C2
67952,132,0.23144531,0.40551996,0.40531623,0.37,0.37,0,0,0.37,0.37,0,6.4335938,25,0.21949625,0.42138672,0.48394167,0.00012989488,0.50173277,0.00015875857,0.18864252,0.20617296
67960,132,0.23339844,0.40543246,0.40524566,0.37,0.37,0,0,0.37,0.37,0,6.444824,25,0.21949625,0.42285156,0.48394167,0.00012989488,0.50173277,0.00015875857,0.18864252,0.20617296
67968,132,0.23339844,0.40547264,0.40538478,0.37,0.37,0,0,0.37,0.37,0,6.432129,25,0.21949625,0.42285156,0.48394167,0.00012989488,0.50173277,0.00015875857,0.18864252,0.20617296
67976,132,0.2319336,0.4055556,0.40545365,0.37,0.37,0,0,0.37,0.37,0,6.436035,25,0.21949625,0.42285156,0.48394167,0.00012989488,0.50173277,0.00015875857,0.18864252,0.20617296
67984,132,0.23095703,0.4055529,0.40545458,0.37,0.37,0,0,0.37,0.37,0,6.4609375,25,0.21949625,0.42578125,0.48394167,0.00012989488,0.50173277,0.00015875857,0.18864252,0.20617296
67992,132,0.23046875,0.4053832,0.40538552,0.37,0.37,0,0,0.37,0.37,0,6.460449,25,0.21949625,0.42773438,0.48394167,0.00012989488,0.50173277,0.00015875857,0.18864252,0.20617296
68000,132,0.22949219,0.40563622,0.4055598,0.37,0.37,0,0,0.37,0.37,0,6.4628906,25,0.21949625,0.42773438,0.48394167,0.00012989488,0.50173277,0.00015875857,0.18864252,0.20617296
68008,132,0.23095703,0.40576044,0.40573522,0.37,0.37,0,0,0.37,0.37,0,6.477539,25,0.21949625,0.43017578,0.48394167,0.00012989488,0.50173277,0.00015875857,0.18864252,0.20617296
68016,132,0.23144531,0.40584072,0.4057679,0.37,0.37,0,0,0.37,0.37,0,6.466797,25,0.21949625,0.42919922,0.48394167,0.00012989488,0.50173277,0.00015875857,0.18864252,0.20617296
68024,132,0.23242188,0.40587533,0.40580037,0.37,0.37,0,0,0.37,0.37,0,6.470215,25,0.21949625,0.42919922,0.48394167,0.00012989488,0.50173277,0.00015875857,0.18864252,0.20617296
68032,132,0.23095703,0.4057902,0.40583763,0.37,0.37,0,0,0.37,0.37,0,6.472168,25,0.21949625,0.43164063,0.48394167,0.00012989488,0.50173277,0.00015875857,0.18864252,0.20617296
68040,132,0.23095703,0.405746,0.4058716,0.37,0.37,0,0,0.37,0.37,0,6.4833984,25,0.21949625,0.4326172,0.48394167,0.00012989488,0.50173277,0.00015875857,0.18864252,0.20617296
68048,132,0.23095703,0.40570548,0.4058393,0.37,0.37,0,0,0.37,0.37,0,6.4833984,25,0.21949625,0.43554688,0.48394167,0.00012989488,0.50173277,0.00015875857,0.18864252,0.20617296
68056,132,0.23144531,0.40549543,0.40562844,0.37,0.37,0,0,0.37,0.37,0,6.4819336,25,0.21949625,0.43554688,0.48394167,0.00012989488,0.50173277,0.00015875857,0.18864252,0.20617296
68064,132,0.23291016,0.40540823,0.4056587,0.37,0.37,0,0,0.37,0.37,0,6.46875,25,0.21949625,0.4321289,0.48394167,0.00012989488,0.50173277,0.00015875857,0.18864252,0.20617296
68072,132,0.23144531,0.40544948,0.40569538,0.37,0.37,0,0,0.37,0.37,0,6.4692383,25,0.21949625,0.43408203,0.48394167,0.00012989488,0.50173277,0.00015875857,0.18864252,0.20617296
68080,132,0.234375,0.40548965,0.40569678,0.37,0.37,0,0,0.37,0.37,0,6.4799805,25,0.21949625,0.43652344,0.48394167,0.00012989488,0.50173277,0.00015875857,0.18864252,0.20617296
68088,132,0.23291016,0.4053654,0.40569678,0.37,0.37,0,0,0.37,0.37,0,6.48584,25,0.21949625,0.4375,0.48394167,0.00012989488,0.50173277,0.00015875857,0.18864252,0.20617296
68096,132,0.234375,0.40520355,0.4055576,0.37,0.37,0,0,0.37,0.37,0,6.476074,25,0.21949625,0.43945313,0.48394167,0.00012989488,0.50173277,0.00015875857,0.18864252,0.20617296
68104,133,0.23486328,0.40595374,0.40572795,0.37,0.37,0,0,0.37,0.37,0,6.4887695,25,0.21949625,0.32226563,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68112,133,0.23876953,0.40583637,0.40559062,0.37,0.37,0,0,0.37,0.37,0,6.4868164,25,0.21949625,0.32714844,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68120,133,0.24072266,0.40572053,0.40559062,0.37,0.37,0,0,0.37,0.37,0,6.482422,25,0.21949625,0.32910156,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68128,133,0.24023438,0.4058259,0.40562844,0.37,0.37,0,0,0.37,0.37,0,6.475586,25,0.21949625,0.3334961,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68136,133,0.24023438,0.40598,0.4057323,0.37,0.37,0,0,0.37,0.37,0,6.45166,25,0.21949625,0.33691406,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68144,133,0.23876953,0.40617913,0.40576485,0.37,0.37,0,0,0.37,0.37,0,6.4750977,25,0.21949625,0.3388672,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68152,133,0.24023438,0.40606236,0.40583265,0.37,0.37,0,0,0.37,0.37,0,6.467285,25,0.21949625,0.33984375,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68160,133,0.2397461,0.40610704,0.40579876,0.37,0.37,0,0,0.37,0.37,0,6.4677734,25,0.21949625,0.34179688,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68168,133,0.23779297,0.40604347,0.40586987,0.37,0.37,0,0,0.37,0.37,0,6.4555664,25,0.21949625,0.34472656,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68176,133,0.23730469,0.4061476,0.40594316,0.37,0.37,0,0,0.37,0.37,0,6.4594727,25,0.21949625,0.3486328,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68184,133,0.23486328,0.40603122,0.40580037,0.37,0.37,0,0,0.37,0.37,0,6.458008,25,0.21949625,0.35009766,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68192,133,0.2397461,0.40607163,0.40586814,0.37,0.37,0,0,0.37,0.37,0,6.4384766,25,0.21949625,0.35009766,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68200,133,0.2397461,0.40605935,0.4059674,0.37,0.37,0,0,0.37,0.37,0,6.4282227,25,0.21949625,0.3515625,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68208,133,0.24267578,0.4061469,0.40613443,0.37,0.37,0,0,0.37,0.37,0,6.413574,25,0.21949625,0.35058594,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68216,133,0.24267578,0.40615016,0.40607205,0.37,0.37,0,0,0.37,0.37,0,6.40625,25,0.21949625,0.35546875,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68224,133,0.24023438,0.40584338,0.4059674,0.37,0.37,0,0,0.37,0.37,0,6.3740234,25,0.21949625,0.35595703,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68232,133,0.23828125,0.40588665,0.4058966,0.37,0.37,0,0,0.37,0.37,0,6.3759766,25,0.21949625,0.3569336,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68240,133,0.23535156,0.4059345,0.40586302,0.37,0.37,0,0,0.37,0.37,0,6.3828125,25,0.21949625,0.35986328,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68248,133,0.234375,0.40602124,0.4059265,0.37,0.37,0,0,0.37,0.37,0,6.392578,25,0.21949625,0.359375,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68256,133,0.2319336,0.40596864,0.40589485,0.37,0.37,0,0,0.37,0.37,0,6.375,25,0.21949625,0.36279297,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68264,133,0.22998047,0.40582246,0.4058277,0.37,0.37,0,0,0.37,0.37,0,6.366211,25,0.21949625,0.3671875,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68272,133,0.22802734,0.40567482,0.4056561,0.37,0.37,0,0,0.37,0.37,0,6.3745117,25,0.21949625,0.36865234,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68280,133,0.22607422,0.40567297,0.40569127,0.37,0.37,0,0,0.37,0.37,0,6.3549805,25,0.21949625,0.37158203,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68288,133,0.2290039,0.4055255,0.40565738,0.37,0.37,0,0,0.37,0.37,0,6.349121,25,0.21949625,0.37451172,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68296,133,0.2290039,0.40538108,0.40548608,0.37,0.37,0,0,0.37,0.37,0,6.366211,25,0.21949625,0.37646484,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68304,133,0.22851563,0.40538108,0.4055576,0.37,0.37,0,0,0.37,0.37,0,6.3969727,25,0.21949625,0.37939453,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68312,133,0.2290039,0.40538004,0.405488,0.37,0.37,0,0,0.37,0.37,0,6.404297,25,0.21949625,0.38085938,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68320,133,0.22949219,0.4053305,0.405488,0.37,0.37,0,0,0.37,0.37,0,6.4228516,25,0.21949625,0.3828125,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68328,133,0.22802734,0.40523463,0.4054176,0.37,0.37,0,0,0.37,0.37,0,6.4106445,25,0.21949625,0.3828125,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68336,133,0.22558594,0.40527862,0.40545097,0.37,0.37,0,0,0.37,0.37,0,6.404297,25,0.21949625,0.38476563,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68344,133,0.2241211,0.40532437,0.40545186,0.37,0.37,0,0,0.37,0.37,0,6.416504,25,0.21949625,0.38720703,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68352,133,0.22363281,0.4051858,0.40541926,0.37,0.37,0,0,0.37,0.37,0,6.4213867,25,0.21949625,0.39257813,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68360,133,0.2211914,0.40523154,0.40548897,0.37,0.37,0,0,0.37,0.37,0,6.4160156,25,0.21949625,0.3935547,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68368,133,0.21875,0.4052303,0.405488,0.37,0.37,0,0,0.37,0.37,0,6.388672,25,0.21949625,0.39404297,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68376,133,0.21679688,0.40504703,0.40545276,0.37,0.37,0,0,0.37,0.37,0,6.3745117,25,0.21949625,0.39453125,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68384,133,0.21728516,0.40504715,0.40552437,0.37,0.37,0,0,0.37,0.37,0,6.3691406,25,0.21949625,0.39697266,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68392,133,0.21728516,0.40527427,0.40559536,0.37,0.37,0,0,0.37,0.37,0,6.3725586,25,0.21949625,0.39892578,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68400,133,0.21923828,0.40527356,0.40563095,0.37,0.37,0,0,0.37,0.37,0,6.35791,25,0.21949625,0.4008789,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68408,133,0.22021484,0.40495643,0.40542093,0.37,0.37,0,0,0.37,0.37,0,6.355957,25,0.21949625,0.4033203,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68416,133,0.2241211,0.40500146,0.40548897,0.37,0.37,0,0,0.37,0.37,0,6.3496094,25,0.21949625,0.40283203,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68424,133,0.22363281,0.40509054,0.40559298,0.37,0.37,0,0,0.37,0.37,0,6.364258,25,0.21949625,0.4033203,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68432,133,0.22460938,0.40504593,0.40559536,0.37,0.37,0,0,0.37,0.37,0,6.3442383,25,0.21949625,0.40673828,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68440,133,0.2290039,0.4050903,0.4055632,0.37,0.37,0,0,0.37,0.37,0,6.3496094,25,0.21949625,0.4091797,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68448,133,0.2319336,0.40500143,0.4054929,0.37,0.37,0,0,0.37,0.37,0,6.3427734,25,0.21949625,0.4116211,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68456,133,0.23388672,0.40482596,0.40535164,0.37,0.37,0,0,0.37,0.37,0,6.351074,25,0.21949625,0.41259766,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68464,133,0.23388672,0.404697,0.4052105,0.37,0.37,0,0,0.37,0.37,0,6.3706055,25,0.21949625,0.41308594,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68472,133,0.23339844,0.4045266,0.40514004,0.37,0.37,0,0,0.37,0.37,0,6.3896484,25,0.21949625,0.41210938,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68480,133,0.23046875,0.40461388,0.40524468,0.37,0.37,0,0,0.37,0.37,0,6.394043,25,0.21949625,0.4140625,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68488,133,0.22802734,0.40474397,0.4053488,0.37,0.37,0,0,0.37,0.37,0,6.383301,25,0.21949625,0.41601563,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68496,133,0.22802734,0.40474397,0.40538478,0.37,0.37,0,0,0.37,0.37,0,6.388672,25,0.21949625,0.41845703,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68504,133,0.22607422,0.4048302,0.40542176,0.37,0.37,0,0,0.37,0.37,0,6.382324,25,0.21949625,0.42285156,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68512,133,0.22216797,0.40478867,0.40538552,0.37,0.37,0,0,0.37,0.37,0,6.388672,25,0.21949625,0.42333984,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68520,133,0.22167969,0.40457857,0.4052798,0.37,0.37,0,0,0.37,0.37,0,6.3847656,25,0.21949625,0.42333984,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68528,133,0.22460938,0.40470645,0.40531433,0.37,0.37,0,0,0.37,0.37,0,6.385742,25,0.21949625,0.4243164,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68536,133,0.22314453,0.40491676,0.4053863,0.37,0.37,0,0,0.37,0.37,0,6.373047,25,0.21949625,0.42871094,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68544,133,0.22363281,0.4050013,0.4054929,0.37,0.37,0,0,0.37,0.37,0,6.39209,25,0.21949625,0.4326172,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68552,133,0.2241211,0.40504354,0.4054929,0.37,0.37,0,0,0.37,0.37,0,6.394043,25,0.21949625,0.43359375,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68560,133,0.2241211,0.40525436,0.4056693,0.37,0.37,0,0,0.37,0.37,0,6.3911133,25,0.21949625,0.4345703,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68568,133,0.22363281,0.40525314,0.40570518,0.37,0.37,0,0,0.37,0.37,0,6.3881836,25,0.21949625,0.43603516,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68576,133,0.22363281,0.40533465,0.4057367,0.37,0.37,0,0,0.37,0.37,0,6.383301,25,0.21949625,0.43408203,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68584,133,0.22558594,0.4052507,0.40573817,0.37,0.37,0,0,0.37,0.37,0,6.3862305,25,0.21949625,0.4375,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68592,133,0.22705078,0.40533307,0.40581003,0.37,0.37,0,0,0.37,0.37,0,6.395996,25,0.21949625,0.4404297,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68600,133,0.22607422,0.40529194,0.40574116,0.37,0.37,0,0,0.37,0.37,0,6.4018555,25,0.21949625,0.4428711,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68608,133,0.22363281,0.40529054,0.4056693,0.37,0.37,0,0,0.37,0.37,0,6.419922,25,0.21949625,0.4428711,0.48397276,0.00000011920929,0.5084189,0.00028542662,0.19513161,0.20643528
68616,134,0.22460938,0.40449446,0.40552858,0.37,0.37,0,0,0.37,0.37,0,6.42041,25,0.21949625,0.3256836,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68624,134,0.22607422,0.4047788,0.40563348,0.37,0.37,0,0,0.37,0.37,0,6.4277344,25,0.21949625,0.32910156,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68632,134,0.22363281,0.40489027,0.40570518,0.37,0.37,0,0,0.37,0.37,0,6.4311523,25,0.21949625,0.33251953,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68640,134,0.22607422,0.40489134,0.40573967,0.37,0.37,0,0,0.37,0.37,0,6.3964844,25,0.21949625,0.33544922,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68648,134,0.22460938,0.40489236,0.40570518,0.37,0.37,0,0,0.37,0.37,0,6.401367,25,0.21949625,0.3383789,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68656,134,0.2241211,0.40500176,0.40570518,0.37,0.37,0,0,0.37,0.37,0,6.400879,25,0.21949625,0.3408203,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68664,134,0.22607422,0.404948,0.40570518,0.37,0.37,0,0,0.37,0.37,0,6.4023438,25,0.21949625,0.34375,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68672,134,0.22558594,0.4048947,0.4057066,0.37,0.37,0,0,0.37,0.37,0,6.4106445,25,0.21949625,0.3461914,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68680,134,0.22314453,0.4050555,0.4057457,0.37,0.37,0,0,0.37,0.37,0,6.4003906,25,0.21949625,0.3491211,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68688,134,0.22949219,0.4052152,0.40588754,0.37,0.37,0,0,0.37,0.37,0,6.3740234,25,0.21949625,0.3515625,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68696,134,0.22802734,0.4050544,0.4058495,0.37,0.37,0,0,0.37,0.37,0,6.366699,25,0.21949625,0.35351563,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68704,134,0.22753906,0.40526256,0.40602523,0.37,0.37,0,0,0.37,0.37,0,6.364746,25,0.21949625,0.35791016,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68712,134,0.2241211,0.40536475,0.40605947,0.37,0.37,0,0,0.37,0.37,0,6.370117,25,0.21949625,0.35986328,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68720,134,0.2241211,0.40530974,0.40605947,0.37,0.37,0,0,0.37,0.37,0,6.3793945,25,0.21949625,0.36132813,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68728,134,0.21923828,0.4052565,0.4058495,0.37,0.37,0,0,0.37,0.37,0,6.3862305,25,0.21949625,0.36572266,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68736,134,0.22021484,0.40515292,0.40584606,0.37,0.37,0,0,0.37,0.37,0,6.385742,25,0.21949625,0.36865234,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68744,134,0.21777344,0.40530267,0.40588394,0.37,0.37,0,0,0.37,0.37,0,6.3935547,25,0.21949625,0.37109375,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68752,134,0.21972656,0.40545374,0.40610033,0.37,0.37,0,0,0.37,0.37,0,6.411133,25,0.21949625,0.37451172,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68760,134,0.21582031,0.4054499,0.4060981,0.37,0.37,0,0,0.37,0.37,0,6.4140625,25,0.21949625,0.37597656,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68768,134,0.21728516,0.40554482,0.40616652,0.37,0.37,0,0,0.37,0.37,0,6.4194336,25,0.21949625,0.3779297,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68776,134,0.22314453,0.4055917,0.40613693,0.37,0.37,0,0,0.37,0.37,0,6.4223633,25,0.21949625,0.38232422,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68784,134,0.22167969,0.405734,0.40617126,0.37,0.37,0,0,0.37,0.37,0,6.432617,25,0.21949625,0.38378906,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68792,134,0.22216797,0.40558347,0.40606812,0.37,0.37,0,0,0.37,0.37,0,6.4282227,25,0.21949625,0.3881836,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68800,134,0.22216797,0.4056767,0.40603358,0.37,0.37,0,0,0.37,0.37,0,6.4223633,25,0.21949625,0.38964844,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68808,134,0.22265625,0.4056276,0.40610707,0.37,0.37,0,0,0.37,0.37,0,6.42334,25,0.21949625,0.39208984,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68816,134,0.22167969,0.40552694,0.4059277,0.37,0.37,0,0,0.37,0.37,0,6.4345703,25,0.21949625,0.39257813,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68824,134,0.2211914,0.40575847,0.4059296,0.37,0.37,0,0,0.37,0.37,0,6.4282227,25,0.21949625,0.3959961,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68832,134,0.22070313,0.40571406,0.4059334,0.37,0.37,0,0,0.37,0.37,0,6.428711,25,0.21949625,0.39990234,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68840,134,0.21923828,0.40581125,0.40601137,0.37,0.37,0,0,0.37,0.37,0,6.407715,25,0.21949625,0.4038086,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68848,134,0.21777344,0.40571213,0.4059763,0.37,0.37,0,0,0.37,0.37,0,6.413574,25,0.21949625,0.40673828,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68856,134,0.2163086,0.4056124,0.40593725,0.37,0.37,0,0,0.37,0.37,0,6.4067383,25,0.21949625,0.40820313,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68864,134,0.21777344,0.40565324,0.40615097,0.37,0.37,0,0,0.37,0.37,0,6.392578,25,0.21949625,0.41015625,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68872,134,0.22167969,0.4055572,0.40604207,0.37,0.37,0,0,0.37,0.37,0,6.401367,25,0.21949625,0.4116211,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68880,134,0.22021484,0.40574238,0.40618813,0.37,0.37,0,0,0.37,0.37,0,6.409668,25,0.21949625,0.4140625,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68888,134,0.21923828,0.4057346,0.40625492,0.37,0.37,0,0,0.37,0.37,0,6.411133,25,0.21949625,0.41455078,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68896,134,0.21777344,0.40586862,0.40636098,0.37,0.37,0,0,0.37,0.37,0,6.4033203,25,0.21949625,0.41552734,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68904,134,0.22021484,0.40581977,0.40636098,0.37,0.37,0,0,0.37,0.37,0,6.427246,25,0.21949625,0.41748047,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68912,134,0.22021484,0.40576732,0.40628678,0.37,0.37,0,0,0.37,0.37,0,6.455078,25,0.21949625,0.41796875,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68920,134,0.21875,0.40549323,0.4061048,0.37,0.37,0,0,0.37,0.37,0,6.459961,25,0.21949625,0.41845703,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68928,134,0.21875,0.4054468,0.40596238,0.37,0.37,0,0,0.37,0.37,0,6.460449,25,0.21949625,0.41992188,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68936,134,0.21777344,0.40629122,0.40664053,0.37,0.37,0,0,0.37,0.37,0,6.470215,25,0.21949625,0.42089844,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68944,134,0.21533203,0.4063732,0.40660328,0.37,0.37,0,0,0.37,0.37,0,6.505371,25,0.21949625,0.421875,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68952,134,0.21875,0.406398,0.40659675,0.37,0.37,0,0,0.37,0.37,0,6.498047,25,0.21949625,0.42236328,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68960,134,0.21923828,0.40642914,0.40655658,0.37,0.37,0,0,0.37,0.37,0,6.4682617,25,0.21949625,0.421875,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68968,134,0.22021484,0.4064221,0.40651968,0.37,0.37,0,0,0.37,0.37,0,6.4716797,25,0.21949625,0.42236328,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68976,134,0.22363281,0.40620536,0.40630773,0.37,0.37,0,0,0.37,0.37,0,6.461914,25,0.21949625,0.42285156,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68984,134,0.22607422,0.4062468,0.4062763,0.37,0.37,0,0,0.37,0.37,0,6.467285,25,0.21949625,0.42578125,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
68992,134,0.22851563,0.40624988,0.4062128,0.37,0.37,0,0,0.37,0.37,0,6.448242,25,0.21949625,0.42919922,0.4822495,0.00018887463,0.49718496,0.00000023841858,0.18298312,0.20541887
