%  label: cazmud
%  ret_hooks: false
%  population_size: 2048
%  mutation_rate: 0.9
%  max_iterations: 800000
%  selection_method: Tournement
%  t_size: 4
%  brood_size: 2
%  min_start_len: 2
%  max_start_len: 32
%  max_len: 256
%  fit_goal: 0.1
%  cuck_rate: 0.15
%  threads: 8
%  num_demes: 4
%  migration: 0.05
%  use_viscosity: false
%  outregs: [4, 5, 6]
%  inregs: [0, 1, 2, 3]
%  binary_path: /home/oblivia/Projects/roper/data/tomato-RT-N18U-httpd
%  fitness_sharing: false
%  fatal_crash: false

ITERATION,SEASON,AVG-GEN,AVG-FIT,AVG-ABFIT,MIN-FIT,MIN-ABFIT,CRASH,BEST-GEN,BEST-FIT,BEST-ABFIT,BEST-CRASH,AVG-LENGTH,BEST-LENGTH,BEST-RUNTIME,UNSEEN,MEAN-DIF-C0,STD-DEV-C0,MEAN-DIF-C1,STD-DEV-C1,MEAN-DIF-C2,STD-DEV-C2
14464,28,0.23828125,0.5005562,0.49647436,0.37,0.37,0,0,0.37,0.37,0,14.669434,25,0.21949625,0.3540039,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14472,28,0.23730469,0.4998196,0.4962054,0.37,0.37,0,0,0.37,0.37,0,14.689453,25,0.21949625,0.35791016,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14480,28,0.23730469,0.49873018,0.49542907,0.37,0.37,0,0,0.37,0.37,0,14.671875,25,0.21949625,0.35888672,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14488,28,0.23730469,0.49982163,0.49607053,0.37,0.37,0,0,0.37,0.37,0,14.655273,25,0.21949625,0.36132813,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14496,28,0.234375,0.49928266,0.49607843,0.37,0.37,0,0,0.37,0.37,0,14.620605,25,0.21949625,0.36376953,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14504,28,0.23291016,0.49946642,0.49633262,0.37,0.37,0,0,0.37,0.37,0,14.640137,25,0.21949625,0.36816406,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14512,28,0.23242188,0.49893144,0.49592716,0.37,0.37,0,0,0.37,0.37,0,14.612793,25,0.21949625,0.3701172,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14520,28,0.234375,0.49893725,0.49605462,0.37,0.37,0,0,0.37,0.37,0,14.588379,25,0.21949625,0.3725586,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14528,28,0.23339844,0.49894017,0.49618232,0.37,0.37,0,0,0.37,0.37,0,14.571289,25,0.21949625,0.37353516,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14536,28,0.23535156,0.49929821,0.49643856,0.37,0.37,0,0,0.37,0.37,0,14.574707,25,0.21949625,0.37646484,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14544,28,0.23486328,0.49896,0.49658784,0.37,0.37,0,0,0.37,0.37,0,14.578613,25,0.21949625,0.37646484,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14552,28,0.23339844,0.4982694,0.49619773,0.37,0.37,0,0,0.37,0.37,0,14.537109,25,0.21949625,0.37841797,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14560,28,0.23339844,0.49844068,0.49658096,0.37,0.37,0,0,0.37,0.37,0,14.5078125,25,0.21949625,0.38232422,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14568,28,0.23388672,0.49757606,0.49605462,0.37,0.37,0,0,0.37,0.37,0,14.514648,25,0.21949625,0.38378906,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14576,28,0.234375,0.49845716,0.4964601,0.37,0.37,0,0,0.37,0.37,0,14.524414,25,0.21949625,0.38720703,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14584,28,0.2368164,0.49829218,0.49632522,0.37,0.37,0,0,0.37,0.37,0,14.51709,25,0.21949625,0.38964844,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14592,28,0.2397461,0.4988038,0.4968313,0.37,0.37,0,0,0.37,0.37,0,14.523926,25,0.21949625,0.39404297,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14600,28,0.23730469,0.4984733,0.49709553,0.37,0.37,0,0,0.37,0.37,0,14.515137,25,0.21949625,0.39648438,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14608,28,0.23583984,0.49881625,0.49736512,0.37,0.37,0,0,0.37,0.37,0,14.538086,25,0.21949625,0.39746094,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14616,28,0.2368164,0.49832308,0.49685684,0.37,0.37,0,0,0.37,0.37,0,14.522461,25,0.21949625,0.39697266,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14624,28,0.23925781,0.4986659,0.49698487,0.37,0.37,0,0,0.37,0.37,0,14.536133,25,0.21949625,0.40039063,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14632,28,0.23925781,0.4981763,0.49659473,0.37,0.37,0,0,0.37,0.37,0,14.578613,25,0.21949625,0.4008789,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14640,28,0.23828125,0.49851596,0.49737045,0.37,0.37,0,0,0.37,0.37,0,14.588379,25,0.21949625,0.4033203,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14648,28,0.23583984,0.4991788,0.4974995,0.37,0.37,0,0,0.37,0.37,0,14.550293,25,0.21949625,0.40625,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14656,28,0.23486328,0.49819475,0.4968377,0.37,0.37,0,0,0.37,0.37,0,14.55127,25,0.21949625,0.40966797,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14664,28,0.23242188,0.49835703,0.49669582,0.37,0.37,0,0,0.37,0.37,0,14.560547,25,0.21949625,0.41210938,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14672,28,0.23242188,0.4973763,0.4960305,0.37,0.37,0,0,0.37,0.37,0,14.561035,25,0.21949625,0.41455078,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14680,28,0.2290039,0.49722266,0.4959023,0.37,0.37,0,0,0.37,0.37,0,14.586914,25,0.21949625,0.41503906,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14688,28,0.22949219,0.49769384,0.49627864,0.37,0.37,0.001017294,0,0.37,0.37,0,14.654297,25,0.21949625,0.41748047,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14696,28,0.2290039,0.49738073,0.49627864,0.37,0.37,0.001017294,0,0.37,0.37,0,14.658203,25,0.21949625,0.4194336,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14704,28,0.22851563,0.49739376,0.49615812,0.37,0.37,0.0010141988,0,0.37,0.37,0,14.664551,25,0.21949625,0.4194336,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14712,28,0.22802734,0.49708524,0.495911,0.37,0.37,0.001010101,0,0.37,0.37,0,14.637207,25,0.21949625,0.41796875,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14720,28,0.23095703,0.49662402,0.49564838,0.37,0.37,0.001010101,0,0.37,0.37,0,14.613281,25,0.21949625,0.41845703,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14728,28,0.23095703,0.4972829,0.49630868,0.37,0.37,0.0010090817,0,0.37,0.37,0,14.568848,25,0.21949625,0.42041016,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14736,28,0.234375,0.4972961,0.49618906,0.37,0.37,0.0010060362,0,0.37,0.37,0,14.564453,25,0.21949625,0.421875,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14744,28,0.23388672,0.4979372,0.49645776,0.37,0.37,0.001004016,0,0.37,0.37,0,14.525391,25,0.21949625,0.421875,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14752,28,0.23779297,0.49732208,0.49658486,0.37,0.37,0.0010050251,0,0.37,0.37,0,14.463379,25,0.21949625,0.42382813,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14760,28,0.23876953,0.49702388,0.4961967,0.37,0.37,0.001004016,0,0.37,0.37,0,14.480469,25,0.21949625,0.42529297,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14768,28,0.23730469,0.49669707,0.49591926,0.37,0.37,0.0010080645,0,0.37,0.37,0,14.475586,25,0.21949625,0.4272461,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14776,28,0.23632813,0.49701673,0.495911,0.37,0.37,0.001010101,0,0.37,0.37,0,14.435059,25,0.21949625,0.4296875,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14784,28,0.23632813,0.49702388,0.49551252,0.37,0.37,0.0010111224,0,0.37,0.37,0,14.431641,25,0.21949625,0.43164063,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14792,28,0.2397461,0.49641043,0.4949867,0.37,0.37,0.0010111224,0,0.37,0.37,0,14.40918,25,0.21949625,0.4326172,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14800,28,0.23779297,0.4959691,0.4949867,0.37,0.37,0.0010111224,0,0.37,0.37,0,14.395996,25,0.21949625,0.43408203,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14808,28,0.23828125,0.4959881,0.49513295,0.37,0.37,0.0010080645,0,0.37,0.37,0,14.370605,25,0.21949625,0.43359375,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14816,28,0.24023438,0.49600697,0.49526876,0.37,0.37,0.0010070493,0,0.37,0.37,0,14.344238,25,0.21949625,0.43408203,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14824,28,0.24121094,0.49616423,0.49539503,0.37,0.37,0.0010080645,0,0.37,0.37,0,14.316406,25,0.21949625,0.4345703,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14832,28,0.24121094,0.49632975,0.49526876,0.37,0.37,0.0010070493,0,0.37,0.37,0,14.356445,25,0.21949625,0.43408203,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14840,28,0.24023438,0.49650225,0.49541354,0.37,0.37,0.001004016,0,0.37,0.37,0,14.386719,25,0.21949625,0.43408203,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14848,28,0.24169922,0.4969593,0.49553958,0.37,0.37,0.0010050251,0,0.37,0.37,0,14.374512,25,0.21949625,0.43554688,0.47937754,0.0000002682209,0.49716902,0.00009440603,0.50120634,0
14856,29,0.24169922,0.5007977,0.49593565,0.37,0.37,0.001004016,0,0.37,0.37,0,14.373047,25,0.21949625,0.32861328,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
14864,29,0.23925781,0.50140655,0.49594378,0.37,0.37,0.001002004,0,0.37,0.37,0,14.358887,25,0.21949625,0.3305664,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
14872,29,0.24414063,0.5020185,0.49631613,0.37,0.37,0.0010070493,0,0.37,0.37,0,14.379883,25,0.21949625,0.3359375,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
14880,29,0.24072266,0.5022128,0.49604633,0.37,0.37,0.0010090817,0,0.37,0.37,0,14.40332,25,0.21949625,0.3388672,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
14888,29,0.23876953,0.5017775,0.49568325,0.37,0.37,0.001002004,0,0.37,0.37,0,14.39209,25,0.21949625,0.3383789,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
14896,29,0.23925781,0.5019452,0.49609363,0.37,0.37,0.000997009,0,0.37,0.37,0,14.399414,25,0.21949625,0.33984375,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
14904,29,0.23779297,0.5021392,0.49647897,0.37,0.37,0.000998004,0,0.37,0.37,0,14.406738,25,0.21949625,0.34277344,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
14912,29,0.2368164,0.501139,0.496227,0.37,0.37,0.000996016,0,0.37,0.37,0,14.341309,25,0.21949625,0.34423828,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
14920,29,0.23632813,0.5017245,0.49699193,0.37,0.37,0.001,0,0.37,0.37,0,14.294434,25,0.21949625,0.3486328,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
14928,29,0.23388672,0.5019049,0.49687132,0.37,0.37,0.000997009,0,0.37,0.37,0,14.294434,25,0.21949625,0.34814453,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
14936,29,0.23291016,0.50227773,0.49777642,0.37,0.37,0.000998004,0,0.37,0.37,0,14.286621,25,0.21949625,0.35009766,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
14944,29,0.23144531,0.50225776,0.4976396,0.37,0.37,0.001001001,0,0.37,0.37,0,14.279785,25,0.21949625,0.35253906,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
14952,29,0.23486328,0.5028082,0.49815646,0.37,0.37,0.001003009,0,0.37,0.37,0,14.286133,25,0.21949625,0.35498047,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
14960,29,0.23388672,0.50260043,0.4978999,0.37,0.37,0.001001001,0,0.37,0.37,0,14.259277,25,0.21949625,0.35498047,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
14968,29,0.23388672,0.503694,0.4982954,0.37,0.37,0.000998004,0,0.37,0.37,0,14.222168,25,0.21949625,0.35546875,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
14976,29,0.2319336,0.5035031,0.49816382,0.37,0.37,0.000999001,0,0.37,0.37,0,14.20752,25,0.21949625,0.35888672,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
14984,29,0.23291016,0.5025418,0.49803197,0.37,0.37,0.001,0,0.37,0.37,0,14.246582,25,0.21949625,0.36083984,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
14992,29,0.2319336,0.5036114,0.49894094,0.37,0.37,0.001001001,0,0.37,0.37,0,14.230957,25,0.21949625,0.36279297,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15000,29,0.22998047,0.5032297,0.49907017,0.37,0.37,0.001002004,0,0.37,0.37,0,14.204102,25,0.21949625,0.36523438,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15008,29,0.22753906,0.503203,0.49907202,0.37,0.37,0.001,0,0.37,0.37,0,14.180176,25,0.21949625,0.36572266,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15016,29,0.2265625,0.5028287,0.49894306,0.37,0.37,0.000999001,0,0.37,0.37,0,14.180664,25,0.21949625,0.36669922,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15024,29,0.22314453,0.5010714,0.4977898,0.37,0.37,0,0,0.37,0.37,0,14.154785,25,0.21949625,0.36914063,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15032,29,0.22167969,0.5017789,0.4980501,0.37,0.37,0,0,0.37,0.37,0,14.133301,25,0.21949625,0.3720703,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15040,29,0.22070313,0.50229603,0.4977854,0.37,0.37,0,0,0.37,0.37,0,14.116699,25,0.21949625,0.37646484,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15048,29,0.2211914,0.5014083,0.4975196,0.37,0.37,0,0,0.37,0.37,0,14.095703,25,0.21949625,0.37841797,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15056,29,0.21875,0.50105125,0.49739158,0.37,0.37,0,0,0.37,0.37,0,14.102539,25,0.21949625,0.3798828,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15064,29,0.21826172,0.50087065,0.49687573,0.37,0.37,0,0,0.37,0.37,0,14.079102,25,0.21949625,0.3803711,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15072,29,0.22070313,0.5008683,0.49687573,0.37,0.37,0,0,0.37,0.37,0,14.114746,25,0.21949625,0.38183594,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15080,29,0.22607422,0.50069064,0.49648845,0.37,0.37,0,0,0.37,0.37,0,14.152832,25,0.21949625,0.38330078,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15088,29,0.2265625,0.50170887,0.49688822,0.37,0.37,0,0,0.37,0.37,0,14.162109,25,0.21949625,0.38378906,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15096,29,0.2241211,0.5017044,0.49701497,0.37,0.37,0,0,0.37,0.37,0,14.15625,25,0.21949625,0.38623047,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15104,29,0.22460938,0.5016911,0.49702093,0.37,0.37,0,0,0.37,0.37,0,14.132324,25,0.21949625,0.3881836,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15112,29,0.22314453,0.50101054,0.49688822,0.37,0.37,0,0,0.37,0.37,0,14.104004,25,0.21949625,0.390625,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15120,29,0.22167969,0.50083715,0.49662197,0.37,0.37,0,0,0.37,0.37,0,14.13623,25,0.21949625,0.3930664,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15128,29,0.22460938,0.50050205,0.4966152,0.37,0.37,0,0,0.37,0.37,0,14.123047,25,0.21949625,0.39501953,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15136,29,0.22558594,0.50033605,0.49621302,0.37,0.37,0,0,0.37,0.37,0,14.14209,25,0.21949625,0.39697266,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15144,29,0.22460938,0.4995033,0.4955463,0.37,0.37,0,0,0.37,0.37,0,14.1171875,25,0.21949625,0.4008789,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15152,29,0.22363281,0.49983665,0.49579996,0.37,0.37,0,0,0.37,0.37,0,14.121094,25,0.21949625,0.40283203,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15160,29,0.22167969,0.4990052,0.4951187,0.37,0.37,0,0,0.37,0.37,0,14.166992,25,0.21949625,0.40771484,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15168,29,0.2211914,0.49934107,0.4952555,0.37,0.37,0,0,0.37,0.37,0,14.17334,25,0.21949625,0.40966797,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15176,29,0.21923828,0.49868283,0.49459076,0.37,0.37,0,0,0.37,0.37,0,14.120605,25,0.21949625,0.4111328,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15184,29,0.22070313,0.49901778,0.4949714,0.37,0.37,0,0,0.37,0.37,0,14.123535,25,0.21949625,0.41503906,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15192,29,0.22021484,0.49967435,0.4957571,0.37,0.37,0,0,0.37,0.37,0,14.12793,25,0.21949625,0.41845703,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15200,29,0.22167969,0.50016576,0.49629527,0.37,0.37,0,0,0.37,0.37,0,14.125977,25,0.21949625,0.42041016,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15208,29,0.22509766,0.5000026,0.4963028,0.37,0.37,0,0,0.37,0.37,0,14.118164,25,0.21949625,0.42041016,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15216,29,0.22949219,0.49967843,0.4960386,0.37,0.37,0,0,0.37,0.37,0,14.125977,25,0.21949625,0.421875,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15224,29,0.23046875,0.49984112,0.49629527,0.37,0.37,0,0,0.37,0.37,0,14.098633,25,0.21949625,0.4248047,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15232,29,0.22851563,0.5001629,0.4968313,0.37,0.37,0,0,0.37,0.37,0,14.09668,25,0.21949625,0.42578125,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15240,29,0.22753906,0.5003228,0.49668908,0.37,0.37,0,0,0.37,0.37,0,14.115234,25,0.21949625,0.42822266,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15248,29,0.22949219,0.5009608,0.49708366,0.37,0.37,0,0,0.37,0.37,0,14.151367,25,0.21949625,0.4296875,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15256,29,0.22802734,0.50175726,0.49774465,0.37,0.37,0,0,0.37,0.37,0,14.16748,25,0.21949625,0.43164063,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15264,29,0.22851563,0.5025393,0.49867827,0.37,0.37,0,0,0.37,0.37,0,14.17334,25,0.21949625,0.43066406,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15272,29,0.22558594,0.5025393,0.49867555,0.37,0.37,0,0,0.37,0.37,0,14.206055,25,0.21949625,0.4326172,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15280,29,0.22509766,0.5025517,0.4985324,0.37,0.37,0,0,0.37,0.37,0,14.2421875,25,0.21949625,0.43701172,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15288,29,0.22558594,0.5028774,0.4986619,0.37,0.37,0,0,0.37,0.37,0,14.206055,25,0.21949625,0.43896484,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15296,29,0.22509766,0.5025455,0.4986619,0.37,0.37,0,0,0.37,0.37,0,14.16748,25,0.21949625,0.44091797,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15304,29,0.22851563,0.5026945,0.49893215,0.37,0.37,0,0,0.37,0.37,0,14.160645,25,0.21949625,0.44189453,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15312,29,0.2290039,0.50315034,0.4990669,0.37,0.37,0,0,0.37,0.37,0,14.17334,25,0.21949625,0.4423828,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15320,29,0.22851563,0.50298214,0.49893215,0.37,0.37,0,0,0.37,0.37,0,14.1796875,25,0.21949625,0.44335938,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15328,29,0.22851563,0.5026557,0.49840045,0.37,0.37,0,0,0.37,0.37,0,14.173828,25,0.21949625,0.4423828,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15336,29,0.22607422,0.5027883,0.49841025,0.37,0.37,0,0,0.37,0.37,0,14.196289,25,0.21949625,0.44091797,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15344,29,0.2265625,0.5029396,0.4985444,0.37,0.37,0,0,0.37,0.37,0,14.162598,25,0.21949625,0.4404297,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15352,29,0.22949219,0.50308317,0.49881187,0.37,0.37,0,0,0.37,0.37,0,14.175293,25,0.21949625,0.44091797,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15360,29,0.22753906,0.50277513,0.49814114,0.37,0.37,0,0,0.37,0.37,0,14.138672,25,0.21949625,0.44335938,0.49476314,0.00023647584,0.4989088,0.0000002682209,0.5029297,0
15368,30,0.2265625,0.5019689,0.4975897,0.37,0.37,0,0,0.37,0.37,0,14.142578,25,0.21949625,0.32910156,0.48052603,0.00000014901161,0.49316406,0,0.49603647,0.00000017881393
15376,30,0.22558594,0.50152683,0.49745306,0.37,0.37,0,0,0.37,0.37,0,14.146484,25,0.21949625,0.33154297,0.48052603,0.00000014901161,0.49316406,0,0.49603647,0.00000017881393
15384,30,0.22705078,0.5010841,0.49745306,0.37,0.37,0,0,0.37,0.37,0,14.13623,25,0.21949625,0.33447266,0.48052603,0.00000014901161,0.49316406,0,0.49603647,0.00000017881393
15392,30,0.22753906,0.5004303,0.49811414,0.37,0.37,0,0,0.37,0.37,0,14.146484,25,0.21949625,0.3383789,0.48052603,0.00000014901161,0.49316406,0,0.49603647,0.00000017881393
15400,30,0.23144531,0.5004261,0.49838388,0.37,0.37,0,0,0.37,0.37,0,14.169922,25,0.21949625,0.34326172,0.48052603,0.00000014901161,0.49316406,0,0.49603647,0.00000017881393
15408,30,0.22998047,0.5002134,0.49837375,0.37,0.37,0,0,0.37,0.37,0,14.162109,25,0.21949625,0.34716797,0.48052603,0.00000014901161,0.49316406,0,0.49603647,0.00000017881393
15416,30,0.2290039,0.49979472,0.4979772,0.37,0.37,0,0,0.37,0.37,0,14.206543,25,0.21949625,0.3486328,0.48052603,0.00000014901161,0.49316406,0,0.49603647,0.00000017881393
15424,30,0.23095703,0.5002075,0.4978489,0.37,0.37,0,0,0.37,0.37,0,14.208984,25,0.21949625,0.35107422,0.48052603,0.00000014901161,0.49316406,0,0.49603647,0.00000017881393
15432,30,0.23144531,0.5000028,0.49730498,0.37,0.37,0,0,0.37,0.37,0,14.210449,25,0.21949625,0.3540039,0.48052603,0.00000014901161,0.49316406,0,0.49603647,0.00000017881393
15440,30,0.23144531,0.50081277,0.49771193,0.37,0.37,0,0,0.37,0.37,0,14.171875,25,0.21949625,0.35742188,0.48052603,0.00000014901161,0.49316406,0,0.49603647,0.00000017881393
15448,30,0.2319336,0.50100744,0.49756965,0.37,0.37,0,0,0.37,0.37,0,14.156738,25,0.21949625,0.36035156,0.48052603,0.00000014901161,0.49316406,0,0.49603647,0.00000017881393
15456,30,0.23632813,0.502009,0.49837714,0.37,0.37,0,0,0.37,0.37,0,14.180664,25,0.21949625,0.36523438,0.48052603,0.00000014901161,0.49316406,0,0.49603647,0.00000017881393
15464,30,0.23730469,0.50217944,0.4986536,0.37,0.37,0,0,0.37,0.37,0,14.250488,25,0.21949625,0.36669922,0.48052603,0.00000014901161,0.49316406,0,0.49603647,0.00000017881393
15472,30,0.23535156,0.501949,0.4987947,0.37,0.37,0,0,0.37,0.37,0,14.239746,25,0.21949625,0.36816406,0.48052603,0.00000014901161,0.49316406,0,0.49603647,0.00000017881393
15480,30,0.2368164,0.5028918,0.49973467,0.37,0.37,0,0,0.37,0.37,0,14.213867,25,0.21949625,0.37109375,0.48052603,0.00000014901161,0.49316406,0,0.49603647,0.00000017881393
15488,30,0.23876953,0.5026716,0.49946716,0.37,0.37,0,0,0.37,0.37,0,14.230957,25,0.21949625,0.3720703,0.48052603,0.00000014901161,0.49316406,0,0.49603647,0.00000017881393
15496,30,0.23632813,0.502825,0.49960297,0.37,0.37,0,0,0.37,0.37,0,14.266113,25,0.21949625,0.37158203,0.48052603,0.00000014901161,0.49316406,0,0.49603647,0.00000017881393
15504,30,0.23535156,0.50280076,0.49973685,0.37,0.37,0,0,0.37,0.37,0,14.300293,25,0.21949625,0.3725586,0.48052603,0.00000014901161,0.49316406,0,0.49603647,0.00000017881393
15512,30,0.23339844,0.5024208,0.49947044,0.37,0.37,0,0,0.37,0.37,0,14.371582,25,0.21949625,0.375,0.48052603,0.00000014901161,0.49316406,0,0.49603647,0.00000017881393
15520,30,0.22998047,0.50296605,0.50013494,0.37,0.37,0,0,0.37,0.37,0,14.37207,25,0.21949625,0.3779297,0.48052603,0.00000014901161,0.49316406,0,0.49603647,0.00000017881393
15528,30,0.23144531,0.5024002,0.49960378,0.37,0.37,0,0,0.37,0.37,0,14.442871,25,0.21949625,0.37890625,0.48052603,0.00000014901161,0.49316406,0,0.49603647,0.00000017881393
